    Time: 2018-3-22 12:50:01
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\20180321\2018-03\2018-03\180322\180322.004
Experimenter: 
Sample:







     180322_004_Time	 180322_004_LI5640_X	 180322_004_K2612_Va	 180322_004_K2612_Ib
   1.756050E+2	   7.818000E-6	  -1.999940E+1	   7.867810E-7
   1.758600E+2	   7.819000E-6	  -1.991940E+1	   8.821490E-7
   1.761100E+2	   7.815000E-6	  -1.983970E+1	   8.344650E-7
   1.763640E+2	   7.798000E-6	  -1.975960E+1	   8.702280E-7
   1.766080E+2	   7.775000E-6	  -1.967960E+1	   7.271770E-7
   1.768420E+2	   7.753000E-6	  -1.959960E+1	   6.437300E-7
   1.770830E+2	   7.735000E-6	  -1.951960E+1	   7.629390E-7
   1.773250E+2	   7.722000E-6	  -1.943950E+1	   6.198880E-7
   1.775790E+2	   7.712000E-6	  -1.935980E+1	   5.126000E-7
   1.778150E+2	   7.704000E-6	  -1.927980E+1	   3.933910E-7
   1.780520E+2	   7.699000E-6	  -1.919970E+1	   5.006790E-7
   1.783060E+2	   7.696000E-6	  -1.911970E+1	   4.529950E-7
   1.785390E+2	   7.694000E-6	  -1.903970E+1	   4.053120E-7
   1.787850E+2	   7.693000E-6	  -1.895960E+1	   3.695490E-7
   1.790310E+2	   7.693000E-6	  -1.887980E+1	   2.622600E-7
   1.792740E+2	   7.694000E-6	  -1.879990E+1	   3.099440E-7
   1.795220E+2	   7.698000E-6	  -1.871980E+1	   2.145770E-7
   1.797590E+2	   7.702000E-6	  -1.863980E+1	   2.741810E-7
   1.800090E+2	   7.706000E-6	  -1.855970E+1	   3.099440E-7
   1.802560E+2	   7.710000E-6	  -1.847970E+1	   3.457070E-7
   1.804940E+2	   7.715000E-6	  -1.839990E+1	   3.099440E-7
   1.807370E+2	   7.720000E-6	  -1.831990E+1	   4.529950E-7
   1.809870E+2	   7.724000E-6	  -1.823980E+1	   4.887580E-7
   1.812280E+2	   7.724000E-6	  -1.815980E+1	   4.768370E-7
   1.814700E+2	   7.724000E-6	  -1.807970E+1	   4.887580E-7
   1.817200E+2	   7.727000E-6	  -1.800000E+1	   4.887580E-7
   1.819570E+2	   7.732000E-6	  -1.792000E+1	   4.172330E-7
   1.822000E+2	   7.735000E-6	  -1.784000E+1	   4.053120E-7
   1.824430E+2	   7.736000E-6	  -1.775990E+1	   5.126000E-7
   1.826860E+2	   7.737000E-6	  -1.767990E+1	   3.576280E-7
   1.829290E+2	   7.738000E-6	  -1.759980E+1	   2.741810E-7
   1.831760E+2	   7.737000E-6	  -1.752010E+1	   3.695490E-7
   1.834520E+2	   7.733000E-6	  -1.744010E+1	   3.457070E-7
   1.837020E+2	   7.730000E-6	  -1.736000E+1	   3.337860E-7
   1.839430E+2	   7.730000E-6	  -1.727990E+1	   1.311300E-7
   1.841970E+2	   7.731000E-6	  -1.719990E+1	   1.788140E-7
   1.844370E+2	   7.730000E-6	  -1.711990E+1	   1.668930E-7
   1.846740E+2	   7.729000E-6	  -1.704010E+1	   0.000000E+0
   1.849240E+2	   7.730000E-6	  -1.696000E+1	  -4.768370E-8
   1.851620E+2	   7.734000E-6	  -1.688010E+1	   1.192090E-8
   1.854040E+2	   7.736000E-6	  -1.679990E+1	   3.576280E-8
   1.864810E+2	   7.733000E-6	  -1.671990E+1	   2.026560E-7
   1.867730E+2	   7.734000E-6	  -1.663980E+1	   3.576280E-8
   1.870320E+2	   7.735000E-6	  -1.656010E+1	   2.622600E-7
   1.872680E+2	   7.737000E-6	  -1.648000E+1	   4.291530E-7
   1.875530E+2	   7.735000E-6	  -1.640000E+1	   3.218650E-7
   1.877890E+2	   7.731000E-6	  -1.632000E+1	   3.814700E-7
   1.880420E+2	   7.730000E-6	  -1.623990E+1	   4.649160E-7
   1.882870E+2	   7.731000E-6	  -1.616020E+1	   4.172330E-7
   1.885310E+2	   7.731000E-6	  -1.608010E+1	   4.410740E-7
   1.887850E+2	   7.730000E-6	  -1.600000E+1	   3.099440E-7
   1.890370E+2	   7.726000E-6	  -1.592000E+1	   2.741810E-7
   1.892750E+2	   7.722000E-6	  -1.583990E+1	   2.741810E-7
   1.895180E+2	   7.720000E-6	  -1.575990E+1	   3.457070E-7
   1.897690E+2	   7.723000E-6	  -1.568010E+1	   5.245210E-7
   1.900210E+2	   7.729000E-6	  -1.560010E+1	   5.722050E-7
   1.902620E+2	   7.734000E-6	  -1.552010E+1	   6.079670E-7
   1.905090E+2	   7.737000E-6	  -1.544010E+1	   6.318090E-7
   1.907480E+2	   7.734000E-6	  -1.536000E+1	   5.960460E-7
   1.909960E+2	   7.732000E-6	  -1.528000E+1	   4.172330E-7
   1.912420E+2	   7.733000E-6	  -1.520020E+1	   3.457070E-7
   1.914770E+2	   7.734000E-6	  -1.512020E+1	   4.172330E-7
   1.917250E+2	   7.734000E-6	  -1.504010E+1	   4.172330E-7
   1.919620E+2	   7.731000E-6	  -1.496010E+1	   4.649160E-7
   1.922140E+2	   7.731000E-6	  -1.488010E+1	   4.529950E-7
   1.924480E+2	   7.731000E-6	  -1.480000E+1	   5.722050E-7
   1.926980E+2	   7.732000E-6	  -1.472020E+1	   7.867810E-7
   1.929410E+2	   7.730000E-6	  -1.464030E+1	   5.722050E-7
   1.931880E+2	   7.729000E-6	  -1.456020E+1	   5.602840E-7
   1.934240E+2	   7.731000E-6	  -1.448020E+1	   5.841260E-7
   1.936680E+2	   7.732000E-6	  -1.440010E+1	   4.649160E-7
   1.939110E+2	   7.731000E-6	  -1.432040E+1	   5.960460E-7
   1.941520E+2	   7.729000E-6	  -1.424040E+1	   5.245210E-7
   1.943890E+2	   7.729000E-6	  -1.416030E+1	   5.364420E-7
   1.946400E+2	   7.730000E-6	  -1.408020E+1	   5.364420E-7
   1.948810E+2	   7.731000E-6	  -1.400020E+1	   4.172330E-7
   1.951220E+2	   7.733000E-6	  -1.392020E+1	   4.291530E-7
   1.953670E+2	   7.736000E-6	  -1.384040E+1	   5.245210E-7
   1.956100E+2	   7.738000E-6	  -1.376040E+1	   5.126000E-7
   1.958600E+2	   7.734000E-6	  -1.368030E+1	   4.649160E-7
   1.961080E+2	   7.730000E-6	  -1.360030E+1	   7.033350E-7
   1.963460E+2	   7.728000E-6	  -1.352020E+1	   6.556510E-7
   1.965910E+2	   7.728000E-6	  -1.344010E+1	   5.483630E-7
   1.968320E+2	   7.729000E-6	  -1.336040E+1	   7.033350E-7
   1.970740E+2	   7.729000E-6	  -1.328040E+1	   5.722050E-7
   1.973220E+2	   7.727000E-6	  -1.320030E+1	   7.390980E-7
   1.975540E+2	   7.729000E-6	  -1.312020E+1	   7.510190E-7
   1.977990E+2	   7.731000E-6	  -1.304020E+1	   7.987020E-7
   1.980340E+2	   7.733000E-6	  -1.296020E+1	   8.583070E-7
   1.982830E+2	   7.734000E-6	  -1.288040E+1	   8.583070E-7
   1.985210E+2	   7.735000E-6	  -1.280030E+1	   5.722050E-7
   1.987690E+2	   7.736000E-6	  -1.272030E+1	   6.675720E-7
   1.990050E+2	   7.734000E-6	  -1.264030E+1	   6.794930E-7
   1.992400E+2	   7.734000E-6	  -1.256020E+1	   8.106230E-7
   1.994880E+2	   7.733000E-6	  -1.248020E+1	   5.245210E-7
   1.997260E+2	   7.731000E-6	  -1.240040E+1	   5.006790E-7
   1.999750E+2	   7.732000E-6	  -1.232040E+1	   3.933910E-7
   2.002160E+2	   7.736000E-6	  -1.224030E+1	   4.410740E-7
   2.004620E+2	   7.740000E-6	  -1.216030E+1	   4.529950E-7
   2.007040E+2	   7.740000E-6	  -1.208020E+1	   6.198880E-7
   2.009550E+2	   7.735000E-6	  -1.200050E+1	   5.364420E-7
   2.012020E+2	   7.732000E-6	  -1.192040E+1	   4.410740E-7
   2.014450E+2	   7.733000E-6	  -1.184040E+1	   5.841260E-7
   2.017390E+2	   7.738000E-6	  -1.176030E+1	   6.318090E-7
   2.020170E+2	   7.745000E-6	  -1.168040E+1	   5.960460E-7
   2.022620E+2	   7.748000E-6	  -1.160030E+1	   7.510190E-7
   2.024990E+2	   7.749000E-6	  -1.152060E+1	   7.629390E-7
   2.027890E+2	   7.750000E-6	  -1.144050E+1	   6.556510E-7
   2.030290E+2	   7.752000E-6	  -1.136050E+1	   5.245210E-7
   2.032720E+2	   7.749000E-6	  -1.128050E+1	   4.172330E-7
   2.035130E+2	   7.746000E-6	  -1.120040E+1	   5.245210E-7
   2.037550E+2	   7.746000E-6	  -1.112030E+1	   5.960460E-7
   2.039980E+2	   7.749000E-6	  -1.104060E+1	   5.483630E-7
   2.042450E+2	   7.750000E-6	  -1.096050E+1	   5.602840E-7
   2.044950E+2	   7.750000E-6	  -1.088050E+1	   5.722050E-7
   2.047300E+2	   7.746000E-6	  -1.080040E+1	   5.364420E-7
   2.049710E+2	   7.745000E-6	  -1.072040E+1	   5.602840E-7
   2.052230E+2	   7.744000E-6	  -1.064030E+1	   4.887580E-7
   2.054690E+2	   7.744000E-6	  -1.056070E+1	   4.053120E-7
   2.057040E+2	   7.743000E-6	  -1.048050E+1	   5.364420E-7
   2.059500E+2	   7.745000E-6	  -1.040050E+1	   5.006790E-7
   2.061840E+2	   7.749000E-6	  -1.032040E+1	   4.291530E-7
   2.064350E+2	   7.752000E-6	  -1.024040E+1	   5.126000E-7
   2.066790E+2	   7.753000E-6	  -1.016060E+1	   4.410740E-7
   2.069220E+2	   7.755000E-6	  -1.008060E+1	   5.364420E-7
   2.071610E+2	   7.757000E-6	  -1.000050E+1	   5.126000E-7
   2.074130E+2	   7.760000E-6	  -9.920470E+0	   5.364420E-7
   2.076740E+2	   7.759000E-6	  -9.840410E+0	   6.198880E-7
   2.079270E+2	   7.755000E-6	  -9.760340E+0	   5.960460E-7
   2.081980E+2	   7.750000E-6	  -9.680580E+0	   4.529950E-7
   2.084450E+2	   7.749000E-6	  -9.600520E+0	   4.291530E-7
   2.086900E+2	   7.751000E-6	  -9.520440E+0	   4.649160E-7
   2.089380E+2	   7.756000E-6	  -9.440390E+0	   5.602840E-7
   2.092070E+2	   7.761000E-6	  -9.360420E+0	   5.126000E-7
   2.094590E+2	   7.763000E-6	  -9.280350E+0	   4.172330E-7
   2.097080E+2	   7.764000E-6	  -9.200630E+0	   2.980230E-7
   2.099470E+2	   7.765000E-6	  -9.120550E+0	   4.649160E-7
   2.101950E+2	   7.764000E-6	  -9.040530E+0	   6.079670E-7
   2.104380E+2	   7.759000E-6	  -8.960460E+0	   5.006790E-7
   2.106780E+2	   7.753000E-6	  -8.880400E+0	   5.602840E-7
   2.109190E+2	   7.749000E-6	  -8.800330E+0	   3.933910E-7
   2.111630E+2	   7.749000E-6	  -8.720620E+0	   5.126000E-7
   2.114120E+2	   7.749000E-6	  -8.640530E+0	   6.079670E-7
   2.116500E+2	   7.748000E-6	  -8.560470E+0	   5.722050E-7
   2.118970E+2	   7.748000E-6	  -8.480370E+0	   4.291530E-7
   2.121430E+2	   7.750000E-6	  -8.400360E+0	   1.668930E-7
   2.123740E+2	   7.753000E-6	  -8.320250E+0	   3.099440E-7
   2.126170E+2	   7.753000E-6	  -8.240510E+0	   2.503400E-7
   2.128990E+2	   7.753000E-6	  -8.160410E+0	   4.410740E-7
   2.131340E+2	   7.753000E-6	  -8.080370E+0	   4.649160E-7
   2.133810E+2	   7.750000E-6	  -8.000320E+0	   5.126000E-7
   2.136200E+2	   7.749000E-6	  -7.920280E+0	   5.245210E-7
   2.138630E+2	   7.749000E-6	  -7.840480E+0	   4.649160E-7
   2.140990E+2	   7.748000E-6	  -7.760470E+0	   5.245210E-7
   2.143380E+2	   7.746000E-6	  -7.680390E+0	   5.245210E-7
   2.145830E+2	   7.745000E-6	  -7.600370E+0	   5.602840E-7
   2.148330E+2	   7.742000E-6	  -7.520270E+0	   3.933910E-7
   2.150750E+2	   7.737000E-6	  -7.440240E+0	   3.099440E-7
   2.153190E+2	   7.729000E-6	  -7.360490E+0	   3.695490E-7
   2.155670E+2	   7.723000E-6	  -7.280430E+0	   5.006790E-7
   2.158120E+2	   7.720000E-6	  -7.200320E+0	   5.960460E-7
   2.160590E+2	   7.719000E-6	  -7.120320E+0	   6.318090E-7
   2.163040E+2	   7.718000E-6	  -7.040230E+0	   5.245210E-7
   2.165420E+2	   7.715000E-6	  -6.960160E+0	   4.887580E-7
   2.168230E+2	   7.713000E-6	  -6.880370E+0	   4.768370E-7
   2.171010E+2	   7.712000E-6	  -6.800370E+0	   4.529950E-7
   2.173410E+2	   7.709000E-6	  -6.720240E+0	   5.602840E-7
   2.175790E+2	   7.706000E-6	  -6.640150E+0	   4.291530E-7
   2.178640E+2	   7.705000E-6	  -6.560070E+0	   4.529950E-7
   2.181110E+2	   7.703000E-6	  -6.480050E+0	   5.602840E-7
   2.183490E+2	   7.702000E-6	  -6.400300E+0	   3.099440E-7
   2.185960E+2	   7.704000E-6	  -6.320250E+0	   4.410740E-7
   2.188320E+2	   7.706000E-6	  -6.240150E+0	   2.026560E-7
   2.190840E+2	   7.707000E-6	  -6.160160E+0	   2.026560E-7
   2.193250E+2	   7.704000E-6	  -6.080030E+0	   4.291530E-7
   2.195620E+2	   7.700000E-6	  -6.000300E+0	   2.622600E-7
   2.198080E+2	   7.700000E-6	  -5.920200E+0	   4.410740E-7
   2.200550E+2	   7.700000E-6	  -5.840150E+0	   4.291530E-7
   2.203000E+2	   7.699000E-6	  -5.760030E+0	   4.529950E-7
   2.205400E+2	   7.697000E-6	  -5.679970E+0	   3.457070E-7
   2.207790E+2	   7.697000E-6	  -5.599900E+0	   2.980230E-7
   2.210280E+2	   7.697000E-6	  -5.520170E+0	   3.576280E-7
   2.212720E+2	   7.697000E-6	  -5.440090E+0	   4.529950E-7
   2.215110E+2	   7.695000E-6	  -5.360060E+0	   4.410740E-7
   2.217530E+2	   7.692000E-6	  -5.279990E+0	   3.814700E-7
   2.219980E+2	   7.692000E-6	  -5.199990E+0	   4.172330E-7
   2.222400E+2	   7.692000E-6	  -5.119880E+0	   3.933910E-7
   2.224840E+2	   7.690000E-6	  -5.040110E+0	   3.933910E-7
   2.227350E+2	   7.688000E-6	  -4.960030E+0	   4.649160E-7
   2.229810E+2	   7.688000E-6	  -4.880030E+0	   4.529950E-7
   2.232210E+2	   7.689000E-6	  -4.799970E+0	   4.291530E-7
   2.234650E+2	   7.690000E-6	  -4.719890E+0	   3.695490E-7
   2.237000E+2	   7.689000E-6	  -4.639770E+0	   4.172330E-7
   2.239440E+2	   7.689000E-6	  -4.560120E+0	   4.529950E-7
   2.241910E+2	   7.690000E-6	  -4.480110E+0	   4.529950E-7
   2.244360E+2	   7.693000E-6	  -4.399990E+0	   3.695490E-7
   2.246940E+2	   7.692000E-6	  -4.319900E+0	   4.172330E-7
   2.249240E+2	   7.690000E-6	  -4.239850E+0	   5.602840E-7
   2.251760E+2	   7.689000E-6	  -4.159810E+0	   4.291530E-7
   2.254150E+2	   7.690000E-6	  -4.080030E+0	   5.364420E-7
   2.256550E+2	   7.690000E-6	  -3.999950E+0	   3.695490E-7
   2.259020E+2	   7.689000E-6	  -3.919820E+0	   4.172330E-7
   2.261430E+2	   7.687000E-6	  -3.839810E+0	   4.410740E-7
   2.263920E+2	   7.687000E-6	  -3.759750E+0	   4.529950E-7
   2.266250E+2	   7.689000E-6	  -3.680040E+0	   4.887580E-7
   2.268700E+2	   7.690000E-6	  -3.599930E+0	   3.814700E-7
   2.271150E+2	   7.689000E-6	  -3.519890E+0	   3.099440E-7
   2.273630E+2	   7.692000E-6	  -3.439870E+0	   2.264980E-7
   2.276020E+2	   7.697000E-6	  -3.359740E+0	   3.457070E-7
   2.278740E+2	   7.699000E-6	  -3.279640E+0	   3.933910E-7
   2.281140E+2	   7.697000E-6	  -3.199930E+0	   5.602840E-7
   2.283580E+2	   7.695000E-6	  -3.119870E+0	   4.410740E-7
   2.286020E+2	   7.692000E-6	  -3.039760E+0	   4.291530E-7
   2.288390E+2	   7.690000E-6	  -2.959670E+0	   5.006790E-7
   2.290830E+2	   7.692000E-6	  -2.879620E+0	   4.529950E-7
   2.293280E+2	   7.695000E-6	  -2.799500E+0	   4.768370E-7
   2.295740E+2	   7.696000E-6	  -2.719810E+0	   4.410740E-7
   2.298090E+2	   7.694000E-6	  -2.639710E+0	   3.933910E-7
   2.300620E+2	   7.694000E-6	  -2.559660E+0	   4.410740E-7
   2.303060E+2	   7.696000E-6	  -2.479590E+0	   5.245210E-7
   2.305610E+2	   7.697000E-6	  -2.399560E+0	   4.053120E-7
   2.308110E+2	   7.696000E-6	  -2.319510E+0	   4.529950E-7
   2.310570E+2	   7.696000E-6	  -2.239790E+0	   3.933910E-7
   2.312960E+2	   7.695000E-6	  -2.159710E+0	   2.741810E-7
   2.315430E+2	   7.695000E-6	  -2.079640E+0	   3.576280E-7
   2.317800E+2	   7.697000E-6	  -1.999530E+0	   3.218650E-7
   2.320680E+2	   7.699000E-6	  -1.919530E+0	   5.126000E-7
   2.323510E+2	   7.698000E-6	  -1.839760E+0	   4.291530E-7
   2.326010E+2	   7.695000E-6	  -1.759700E+0	   4.887580E-7
   2.328420E+2	   7.692000E-6	  -1.679600E+0	   4.529950E-7
   2.331290E+2	   7.692000E-6	  -1.599560E+0	   5.722050E-7
   2.333670E+2	   7.694000E-6	  -1.519510E+0	   7.033350E-7
   2.336110E+2	   7.693000E-6	  -1.439450E+0	   4.053120E-7
   2.338600E+2	   7.693000E-6	  -1.359690E+0	   4.529950E-7
   2.341060E+2	   7.693000E-6	  -1.279660E+0	   4.529950E-7
   2.343510E+2	   7.697000E-6	  -1.199590E+0	   5.364420E-7
   2.345960E+2	   7.701000E-6	  -1.119570E+0	   5.126000E-7
   2.348400E+2	   7.701000E-6	  -1.039510E+0	   4.768370E-7
   2.350810E+2	   7.697000E-6	  -9.594230E-1	   6.198880E-7
   2.353250E+2	   7.694000E-6	  -8.796740E-1	   5.960460E-7
   2.355720E+2	   7.693000E-6	  -7.996080E-1	   6.079670E-7
   2.358150E+2	   7.693000E-6	  -7.195230E-1	   4.768370E-7
   2.360640E+2	   7.688000E-6	  -6.394980E-1	   5.126000E-7
   2.363070E+2	   7.682000E-6	  -5.593990E-1	   4.887580E-7
   2.365530E+2	   7.677000E-6	  -4.793240E-1	   4.529950E-7
   2.368080E+2	   7.677000E-6	  -3.995560E-1	   3.099440E-7
   2.370730E+2	   7.682000E-6	  -3.194810E-1	   3.695490E-7
   2.373200E+2	   7.687000E-6	  -2.394250E-1	   1.668930E-7
   2.375650E+2	   7.692000E-6	  -1.593570E-1	   1.549720E-7
   2.378190E+2	   7.698000E-6	  -7.928610E-2	   2.384190E-7
   2.380900E+2	   7.704000E-6	  -6.437300E-4	   4.887580E-7
   2.383530E+2	   7.705000E-6	   7.907630E-2	   5.006790E-7
   2.386080E+2	   7.703000E-6	   1.591470E-1	   3.933910E-7
   2.388520E+2	   7.699000E-6	   2.392290E-1	   4.649160E-7
   2.391000E+2	   7.693000E-6	   3.192310E-1	   4.887580E-7
   2.393650E+2	   7.687000E-6	   3.993610E-1	   4.053120E-7
   2.396160E+2	   7.683000E-6	   4.794430E-1	   2.861020E-7
   2.398610E+2	   7.681000E-6	   5.591920E-1	   2.980230E-7
   2.401060E+2	   7.680000E-6	   6.392150E-1	   1.072880E-7
   2.403470E+2	   7.679000E-6	   7.192440E-1	   2.741810E-7
   2.405870E+2	   7.680000E-6	   7.993290E-1	   2.145770E-7
   2.408300E+2	   7.682000E-6	   8.794000E-1	   2.145770E-7
   2.410720E+2	   7.686000E-6	   9.594460E-1	   1.668930E-7
   2.413080E+2	   7.689000E-6	   1.039500E+0	   1.788140E-7
   2.415560E+2	   7.693000E-6	   1.119250E+0	   3.814700E-7
   2.417990E+2	   7.697000E-6	   1.199300E+0	   2.741810E-7
   2.420810E+2	   7.698000E-6	   1.279350E+0	   2.026560E-7
   2.423300E+2	   7.697000E-6	   1.359370E+0	  -4.768370E-8
   2.425710E+2	   7.697000E-6	   1.439470E+0	   1.549720E-7
   2.428150E+2	   7.698000E-6	   1.519490E+0	   2.622600E-7
   2.430580E+2	   7.697000E-6	   1.599550E+0	   3.695490E-7
   2.432950E+2	   7.696000E-6	   1.679230E+0	   3.099440E-7
   2.435390E+2	   7.695000E-6	   1.759300E+0	   3.337860E-7
   2.437770E+2	   7.696000E-6	   1.839350E+0	   2.861020E-7
   2.440210E+2	   7.696000E-6	   1.919420E+0	   3.337860E-7
   2.442690E+2	   7.694000E-6	   1.999450E+0	   3.337860E-7
   2.445100E+2	   7.693000E-6	   2.079550E+0	   3.814700E-7
   2.447460E+2	   7.696000E-6	   2.159560E+0	   4.649160E-7
   2.449910E+2	   7.697000E-6	   2.239330E+0	   3.933910E-7
   2.452310E+2	   7.697000E-6	   2.319370E+0	   4.529950E-7
   2.454680E+2	   7.697000E-6	   2.399420E+0	   2.861020E-7
   2.457110E+2	   7.696000E-6	   2.479450E+0	   4.887580E-7
   2.459530E+2	   7.692000E-6	   2.559500E+0	   5.245210E-7
   2.461910E+2	   7.690000E-6	   2.639530E+0	   5.006790E-7
   2.464300E+2	   7.689000E-6	   2.719620E+0	   4.529950E-7
   2.466800E+2	   7.688000E-6	   2.799370E+0	   3.814700E-7
   2.469220E+2	   7.685000E-6	   2.879460E+0	   3.695490E-7
   2.472010E+2	   7.685000E-6	   2.959470E+0	   3.695490E-7
   2.474900E+2	   7.689000E-6	   3.039480E+0	   3.099440E-7
   2.477350E+2	   7.692000E-6	   3.119590E+0	   4.291530E-7
   2.480230E+2	   7.692000E-6	   3.199620E+0	   3.218650E-7
   2.482670E+2	   7.690000E-6	   3.279350E+0	   2.861020E-7
   2.485430E+2	   7.692000E-6	   3.359510E+0	   2.264980E-7
   2.487780E+2	   7.695000E-6	   3.439550E+0	   1.311300E-7
   2.490300E+2	   7.700000E-6	   3.519660E+0	   1.668930E-7
   2.492690E+2	   7.705000E-6	   3.599680E+0	   2.384190E-7
   2.495210E+2	   7.709000E-6	   3.679760E+0	   7.152560E-8
   2.497640E+2	   7.709000E-6	   3.759800E+0	   5.960460E-8
   2.500090E+2	   7.705000E-6	   3.839550E+0	   1.192090E-7
   2.502560E+2	   7.698000E-6	   3.919560E+0	   1.907350E-7
   2.504940E+2	   7.692000E-6	   3.999610E+0	   1.072880E-7
   2.507350E+2	   7.690000E-6	   4.079720E+0	   1.430510E-7
   2.509860E+2	   7.689000E-6	   4.159760E+0	   2.741810E-7
   2.512290E+2	   7.686000E-6	   4.239800E+0	   2.026560E-7
   2.514700E+2	   7.685000E-6	   4.319900E+0	   2.503400E-7
   2.517200E+2	   7.688000E-6	   4.399640E+0	   2.503400E-7
   2.519630E+2	   7.693000E-6	   4.479680E+0	  -1.192090E-8
   2.522140E+2	   7.697000E-6	   4.559690E+0	  -3.576280E-8
   2.524570E+2	   7.698000E-6	   4.639790E+0	   1.311300E-7
   2.527010E+2	   7.696000E-6	   4.719850E+0	   1.430510E-7
   2.529460E+2	   7.694000E-6	   4.799940E+0	   2.145770E-7
   2.531920E+2	   7.695000E-6	   4.879920E+0	   1.549720E-7
   2.534320E+2	   7.698000E-6	   4.959680E+0	   2.980230E-7
   2.536710E+2	   7.699000E-6	   5.039730E+0	   4.529950E-7
   2.539220E+2	   7.699000E-6	   5.119810E+0	   4.291530E-7
   2.541630E+2	   7.699000E-6	   5.199820E+0	   2.622600E-7
   2.544110E+2	   7.700000E-6	   5.279900E+0	   2.026560E-7
   2.546540E+2	   7.701000E-6	   5.359970E+0	   2.980230E-7
   2.548990E+2	   7.699000E-6	   5.440010E+0	   1.549720E-7
   2.551460E+2	   7.695000E-6	   5.519680E+0	   2.384190E-7
   2.553820E+2	   7.691000E-6	   5.599780E+0	   4.053120E-7
   2.556310E+2	   7.689000E-6	   5.679800E+0	   1.549720E-7
   2.558750E+2	   7.689000E-6	   5.759890E+0	   4.529950E-7
   2.561150E+2	   7.689000E-6	   5.840000E+0	   4.410740E-7
   2.563620E+2	   7.688000E-6	   5.919990E+0	   2.264980E-7
   2.566060E+2	   7.688000E-6	   5.999760E+0	   3.218650E-7
   2.568390E+2	   7.691000E-6	   6.079800E+0	   4.649160E-7
   2.570750E+2	   7.693000E-6	   6.159870E+0	   4.172330E-7
   2.582790E+2	   7.696000E-6	   6.239890E+0	   4.649160E-7
   2.585490E+2	   7.699000E-6	   6.319950E+0	   5.006790E-7
   2.587930E+2	   7.703000E-6	   6.399940E+0	   6.675720E-7
   2.590370E+2	   7.706000E-6	   6.480060E+0	   5.364420E-7
   2.592800E+2	   7.706000E-6	   6.559770E+0	   4.887580E-7
   2.595240E+2	   7.703000E-6	   6.639830E+0	   5.960460E-7
   2.597590E+2	   7.701000E-6	   6.720010E+0	   5.960460E-7
   2.600030E+2	   7.701000E-6	   6.800000E+0	   5.126000E-7
   2.602520E+2	   7.700000E-6	   6.880030E+0	   3.933910E-7
   2.604930E+2	   7.698000E-6	   6.960110E+0	   4.410740E-7
   2.607350E+2	   7.698000E-6	   7.040210E+0	   5.126000E-7
   2.609790E+2	   7.700000E-6	   7.119950E+0	   5.245210E-7
   2.612250E+2	   7.704000E-6	   7.199960E+0	   4.172330E-7
   2.614770E+2	   7.705000E-6	   7.280080E+0	   3.933910E-7
   2.617150E+2	   7.705000E-6	   7.360090E+0	   3.337860E-7
   2.619520E+2	   7.705000E-6	   7.440180E+0	   5.960460E-7
   2.622270E+2	   7.708000E-6	   7.520200E+0	   3.576280E-7
   2.625130E+2	   7.711000E-6	   7.600330E+0	   2.503400E-7
   2.627630E+2	   7.715000E-6	   7.680040E+0	   4.649160E-7
   2.630010E+2	   7.720000E-6	   7.760120E+0	   3.933910E-7
   2.632790E+2	   7.723000E-6	   7.840130E+0	   5.364420E-7
   2.635290E+2	   7.726000E-6	   7.920190E+0	   4.291530E-7
   2.637730E+2	   7.730000E-6	   8.000270E+0	   2.741810E-7
   2.640210E+2	   7.734000E-6	   8.080330E+0	   2.026560E-7
   2.642660E+2	   7.737000E-6	   8.160330E+0	   2.622600E-7
   2.645120E+2	   7.738000E-6	   8.240090E+0	   3.814700E-7
   2.647570E+2	   7.738000E-6	   8.320120E+0	   5.126000E-7
   2.650010E+2	   7.736000E-6	   8.400250E+0	   5.245210E-7
   2.652440E+2	   7.736000E-6	   8.480290E+0	   5.483630E-7
   2.654900E+2	   7.739000E-6	   8.560300E+0	   7.510190E-7
   2.657290E+2	   7.741000E-6	   8.640360E+0	   5.841260E-7
   2.659790E+2	   7.742000E-6	   8.720470E+0	   5.602840E-7
   2.662250E+2	   7.743000E-6	   8.800170E+0	   5.722050E-7
   2.664660E+2	   7.744000E-6	   8.880250E+0	   5.364420E-7
   2.667120E+2	   7.746000E-6	   8.960270E+0	   5.602840E-7
   2.669490E+2	   7.748000E-6	   9.040370E+0	   6.914140E-7
   2.671910E+2	   7.746000E-6	   9.120380E+0	   6.198880E-7
   2.674250E+2	   7.747000E-6	   9.200450E+0	   4.768370E-7
   2.676780E+2	   7.748000E-6	   9.280160E+0	   4.649160E-7
   2.679190E+2	   7.748000E-6	   9.360230E+0	   5.602840E-7
   2.681630E+2	   7.748000E-6	   9.440220E+0	   6.198880E-7
   2.684130E+2	   7.750000E-6	   9.520310E+0	   4.649160E-7
   2.686560E+2	   7.755000E-6	   9.600360E+0	   3.457070E-7
   2.688950E+2	   7.760000E-6	   9.680440E+0	   5.245210E-7
   2.691290E+2	   7.765000E-6	   9.760440E+0	   5.960460E-7
   2.693770E+2	   7.768000E-6	   9.840190E+0	   5.483630E-7
   2.696160E+2	   7.771000E-6	   9.920250E+0	   6.318090E-7
   2.698640E+2	   7.770000E-6	   1.000030E+1	   7.629390E-7
   2.701140E+2	   7.766000E-6	   1.008030E+1	   7.748600E-7
