    Time: 2018-3-23 13:33:02
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\20180321\2018-03\2018-03\180323\180323.001
Experimenter: 
Sample:







     180323_001_Time	 180323_001_LI5640_X	 180323_001_K2612_Va	 180323_001_K2612_Ib	   180323_001_IPS120
   2.131600E+1	   7.569000E-6	  -3.751850E+0	   1.549720E-7	  -4.500000E-1
   2.158900E+1	   7.568000E-6	  -3.748040E+0	   2.622600E-7	  -4.500000E-1
   2.186400E+1	   7.565000E-6	  -3.743900E+0	   2.384190E-8	  -4.500000E-1
   2.211200E+1	   7.561000E-6	  -3.739760E+0	   1.311300E-7	  -4.500000E-1
   2.236100E+1	   7.557000E-6	  -3.735990E+0	   2.145770E-7	  -4.500000E-1
   2.262300E+1	   7.555000E-6	  -3.731820E+0	   2.026560E-7	  -4.500000E-1
   2.289100E+1	   7.554000E-6	  -3.728030E+0	   2.026560E-7	  -4.500000E-1
   2.316000E+1	   7.555000E-6	  -3.723890E+0	   1.311300E-7	  -4.500000E-1
   2.343200E+1	   7.558000E-6	  -3.719800E+0	   1.668930E-7	  -4.500000E-1
   2.369500E+1	   7.560000E-6	  -3.715950E+0	   2.622600E-7	  -4.500000E-1
   2.395400E+1	   7.562000E-6	  -3.711840E+0	   2.741810E-7	  -4.500000E-1
   2.420700E+1	   7.565000E-6	  -3.708040E+0	   3.457070E-7	  -4.500000E-1
   2.447000E+1	   7.568000E-6	  -3.703920E+0	   2.026560E-7	  -4.500000E-1
   2.473200E+1	   7.569000E-6	  -3.699770E+0	   3.218650E-7	  -4.500000E-1
   2.498100E+1	   7.571000E-6	  -3.695960E+0	   3.337860E-7	  -4.500000E-1
   2.524800E+1	   7.572000E-6	  -3.691850E+0	   3.218650E-7	  -4.500000E-1
   2.550300E+1	   7.573000E-6	  -3.688050E+0	   2.264980E-7	  -4.500000E-1
   2.576500E+1	   7.573000E-6	  -3.683950E+0	   1.311300E-7	  -4.500000E-1
   2.600900E+1	   7.572000E-6	  -3.680110E+0	   1.788140E-7	  -4.500000E-1
   2.625200E+1	   7.570000E-6	  -3.675960E+0	   1.788140E-7	  -4.500000E-1
   2.651000E+1	   7.569000E-6	  -3.671820E+0	   5.960460E-8	  -4.500000E-1
   2.677300E+1	   7.570000E-6	  -3.668010E+0	   5.960460E-8	  -4.500000E-1
   2.702000E+1	   7.573000E-6	  -3.663810E+0	   1.668930E-7	  -4.500000E-1
   2.728900E+1	   7.574000E-6	  -3.660010E+0	   2.622600E-7	  -4.500000E-1
   2.753000E+1	   7.574000E-6	  -3.655910E+0	   2.861020E-7	  -4.500000E-1
   2.776700E+1	   7.571000E-6	  -3.651750E+0	   2.026560E-7	  -4.500000E-1
   2.800200E+1	   7.567000E-6	  -3.647920E+0	   1.311300E-7	  -4.500000E-1
   2.828800E+1	   7.564000E-6	  -3.643820E+0	   1.549720E-7	  -4.500000E-1
   2.855100E+1	   7.562000E-6	  -3.639960E+0	   1.668930E-7	  -4.500000E-1
   2.880800E+1	   7.561000E-6	  -3.635850E+0	   2.264980E-7	  -4.500000E-1
   2.905400E+1	   7.560000E-6	  -3.631700E+0	   1.907350E-7	  -4.500000E-1
   2.930200E+1	   7.559000E-6	  -3.627860E+0	   3.099440E-7	  -4.500000E-1
   2.957100E+1	   7.558000E-6	  -3.623770E+0	   5.602840E-7	  -4.500000E-1
   2.982700E+1	   7.559000E-6	  -3.619950E+0	   4.768370E-7	  -4.500000E-1
   3.007600E+1	   7.562000E-6	  -3.615810E+0	   6.198880E-7	  -4.500000E-1
   3.031200E+1	   7.562000E-6	  -3.611660E+0	   6.079670E-7	  -4.500000E-1
   3.055800E+1	   7.562000E-6	  -3.607880E+0	   4.649160E-7	  -4.500000E-1
   3.080800E+1	   7.561000E-6	  -3.603740E+0	   6.675720E-7	  -4.500000E-1
   3.104500E+1	   7.562000E-6	  -3.599890E+0	   5.483630E-7	  -4.500000E-1
   3.130000E+1	   7.563000E-6	  -3.595760E+0	   5.245210E-7	  -4.500000E-1
   3.156700E+1	   7.565000E-6	  -3.591930E+0	   7.390980E-7	  -4.500000E-1
   3.181700E+1	   7.566000E-6	  -3.587820E+0	   6.079670E-7	  -4.500000E-1
   3.207100E+1	   7.567000E-6	  -3.583670E+0	   6.079670E-7	  -4.500000E-1
   3.235500E+1	   7.569000E-6	  -3.579880E+0	   7.152560E-7	  -4.500000E-1
   3.262500E+1	   7.571000E-6	  -3.575790E+0	   6.437300E-7	  -4.500000E-1
   3.291100E+1	   7.570000E-6	  -3.571940E+0	   4.649160E-7	  -4.500000E-1
   3.315500E+1	   7.568000E-6	  -3.567810E+0	   5.841260E-7	  -4.500000E-1
   3.350000E+1	   7.566000E-6	  -3.563730E+0	   4.887580E-7	  -4.500000E-1
   3.374300E+1	   7.566000E-6	  -3.559940E+0	   4.768370E-7	  -4.500000E-1
   3.399000E+1	   7.567000E-6	  -3.555820E+0	   5.245210E-7	  -4.500000E-1
   3.423500E+1	   7.567000E-6	  -3.552030E+0	   3.099440E-7	  -4.500000E-1
   3.447400E+1	   7.568000E-6	  -3.547890E+0	   2.622600E-7	  -4.500000E-1
   3.472100E+1	   7.569000E-6	  -3.543770E+0	   3.814700E-7	  -4.500000E-1
   3.503300E+1	   7.571000E-6	  -3.539970E+0	   3.933910E-7	  -4.500000E-1
   3.535600E+1	   7.573000E-6	  -3.535850E+0	   3.218650E-7	  -4.500000E-1
   3.559800E+1	   7.574000E-6	  -3.532010E+0	   3.099440E-7	  -4.500000E-1
   3.584100E+1	   7.575000E-6	  -3.527890E+0	   3.337860E-7	  -4.500000E-1
   3.608000E+1	   7.575000E-6	  -3.523770E+0	   3.933910E-7	  -4.500000E-1
   3.635100E+1	   7.574000E-6	  -3.519950E+0	   4.172330E-7	  -4.500000E-1
   3.671700E+1	   7.573000E-6	  -3.515810E+0	   3.337860E-7	  -4.500000E-1
   3.706400E+1	   7.572000E-6	  -3.512000E+0	   3.337860E-7	  -4.500000E-1
   3.736100E+1	   7.571000E-6	  -3.507850E+0	   2.980230E-7	  -4.500000E-1
   3.761000E+1	   7.570000E-6	  -3.504050E+0	   3.576280E-7	  -4.500000E-1
   3.784800E+1	   7.568000E-6	  -3.499840E+0	   2.980230E-7	  -4.500000E-1
   3.808900E+1	   7.566000E-6	  -3.495710E+0	   2.145770E-7	  -4.500000E-1
   3.833500E+1	   7.566000E-6	  -3.491930E+0	   1.430510E-7	  -4.500000E-1
   3.857500E+1	   7.567000E-6	  -3.487800E+0	   3.337860E-7	  -4.500000E-1
   3.888800E+1	   7.568000E-6	  -3.484040E+0	   4.172330E-7	  -4.500000E-1
   3.912800E+1	   7.568000E-6	  -3.479920E+0	   5.006790E-7	  -4.500000E-1
   3.938700E+1	   7.567000E-6	  -3.475770E+0	   5.006790E-7	  -4.500000E-1
   3.964500E+1	   7.566000E-6	  -3.471960E+0	   4.172330E-7	  -4.500000E-1
   3.988600E+1	   7.566000E-6	  -3.467800E+0	   3.695490E-7	  -4.500000E-1
   4.013800E+1	   7.565000E-6	  -3.464000E+0	   5.126000E-7	  -4.500000E-1
   4.038300E+1	   7.565000E-6	  -3.459840E+0	   7.390980E-7	  -4.500000E-1
   4.063000E+1	   7.565000E-6	  -3.455720E+0	   7.748600E-7	  -4.500000E-1
   4.087300E+1	   7.564000E-6	  -3.451950E+0	   6.914140E-7	  -4.500000E-1
   4.110900E+1	   7.563000E-6	  -3.447860E+0	   6.198880E-7	  -4.500000E-1
   4.134800E+1	   7.562000E-6	  -3.444030E+0	   6.794930E-7	  -4.500000E-1
   4.159200E+1	   7.561000E-6	  -3.439960E+0	   6.914140E-7	  -4.500000E-1
   4.184300E+1	   7.561000E-6	  -3.435800E+0	   7.629390E-7	  -4.500000E-1
   4.209300E+1	   7.563000E-6	  -3.431980E+0	   6.556510E-7	  -4.500000E-1
   4.233900E+1	   7.567000E-6	  -3.427790E+0	   6.198880E-7	  -4.500000E-1
   4.258000E+1	   7.569000E-6	  -3.423970E+0	   6.079670E-7	  -4.500000E-1
   4.282500E+1	   7.568000E-6	  -3.419890E+0	   5.483630E-7	  -4.500000E-1
   4.306200E+1	   7.564000E-6	  -3.416110E+0	   7.987020E-7	  -4.500000E-1
   4.331000E+1	   7.562000E-6	  -3.411960E+0	   4.887580E-7	  -4.500000E-1
   4.354300E+1	   7.562000E-6	  -3.407740E+0	   5.722050E-7	  -4.500000E-1
   4.378300E+1	   7.563000E-6	  -3.403960E+0	   4.887580E-7	  -4.500000E-1
   4.403100E+1	   7.564000E-6	  -3.399820E+0	   4.529950E-7	  -4.500000E-1
   4.427800E+1	   7.565000E-6	  -3.396030E+0	   3.099440E-7	  -4.500000E-1
   4.452200E+1	   7.567000E-6	  -3.391910E+0	   5.245210E-7	  -4.500000E-1
   4.614000E+1	   7.564000E-6	  -3.387780E+0	   6.079670E-7	  -4.500000E-1
   4.637600E+1	   7.564000E-6	  -3.383980E+0	   5.483630E-7	  -4.500000E-1
   4.662400E+1	   7.565000E-6	  -3.379830E+0	   4.887580E-7	  -4.500000E-1
   4.686900E+1	   7.564000E-6	  -3.376030E+0	   4.410740E-7	  -4.500000E-1
   4.711300E+1	   7.563000E-6	  -3.371920E+0	   5.126000E-7	  -4.500000E-1
   4.809200E+1	   7.570000E-6	  -3.367780E+0	   4.053120E-7	  -4.500000E-1
   4.834800E+1	   7.570000E-6	  -3.363970E+0	   1.549720E-7	  -4.500000E-1
   4.867700E+1	   7.569000E-6	  -3.359820E+0	   4.768370E-8	  -4.500000E-1
   4.892900E+1	   7.569000E-6	  -3.356000E+0	   1.549720E-7	  -4.500000E-1
   4.918500E+1	   7.570000E-6	  -3.351880E+0	   2.145770E-7	  -4.500000E-1
   4.942800E+1	   7.570000E-6	  -3.347740E+0	   9.536740E-8	  -4.500000E-1
   5.050000E+1	   7.570000E-6	  -3.343930E+0	   1.549720E-7	  -4.500000E-1
   5.077100E+1	   7.572000E-6	  -3.339780E+0	   2.980230E-7	  -4.500000E-1
   5.102000E+1	   7.573000E-6	  -3.335910E+0	   4.291530E-7	  -4.500000E-1
   5.126200E+1	   7.575000E-6	  -3.331790E+0	   3.576280E-7	  -4.500000E-1
   5.254200E+1	   7.568000E-6	  -3.327650E+0	   4.768370E-7	  -4.500000E-1
   5.279600E+1	   7.567000E-6	  -3.323850E+0	   5.364420E-7	  -4.500000E-1
   5.305300E+1	   7.567000E-6	  -3.319710E+0	   5.841260E-7	  -4.500000E-1
   5.330700E+1	   7.567000E-6	  -3.315890E+0	   5.722050E-7	  -4.500000E-1
   5.355100E+1	   7.568000E-6	  -3.311780E+0	   5.602840E-7	  -4.500000E-1
   5.380900E+1	   7.569000E-6	  -3.307970E+0	   6.318090E-7	  -4.500000E-1
   5.406700E+1	   7.570000E-6	  -3.303820E+0	   5.841260E-7	  -4.500000E-1
   5.432600E+1	   7.571000E-6	  -3.299680E+0	   7.033350E-7	  -4.500000E-1
   5.457500E+1	   7.572000E-6	  -3.295900E+0	   5.722050E-7	  -4.500000E-1
   5.482000E+1	   7.573000E-6	  -3.291760E+0	   5.960460E-7	  -4.500000E-1
   5.506200E+1	   7.575000E-6	  -3.287950E+0	   6.079670E-7	  -4.500000E-1
   5.530500E+1	   7.575000E-6	  -3.283800E+0	   5.602840E-7	  -4.500000E-1
   5.555100E+1	   7.574000E-6	  -3.279670E+0	   6.198880E-7	  -4.500000E-1
   5.579100E+1	   7.572000E-6	  -3.275890E+0	   4.649160E-7	  -4.500000E-1
   5.603800E+1	   7.571000E-6	  -3.271770E+0	   5.364420E-7	  -4.500000E-1
   5.629800E+1	   7.573000E-6	  -3.267960E+0	   5.841260E-7	  -4.500000E-1
   5.655100E+1	   7.574000E-6	  -3.263800E+0	   5.483630E-7	  -4.500000E-1
   5.680900E+1	   7.577000E-6	  -3.259690E+0	   4.649160E-7	  -4.500000E-1
   5.706300E+1	   7.578000E-6	  -3.255890E+0	   5.364420E-7	  -4.500000E-1
   5.731600E+1	   7.579000E-6	  -3.251750E+0	   4.649160E-7	  -4.500000E-1
   5.756200E+1	   7.579000E-6	  -3.247980E+0	   3.695490E-7	  -4.500000E-1
   5.781900E+1	   7.581000E-6	  -3.243840E+0	   4.887580E-7	  -4.500000E-1
   5.806300E+1	   7.581000E-6	  -3.239700E+0	   3.814700E-7	  -4.500000E-1
   5.831200E+1	   7.578000E-6	  -3.235850E+0	   4.649160E-7	  -4.500000E-1
   5.856400E+1	   7.574000E-6	  -3.231790E+0	   4.529950E-7	  -4.500000E-1
   5.881400E+1	   7.571000E-6	  -3.227940E+0	   3.457070E-7	  -4.500000E-1
   5.905700E+1	   7.568000E-6	  -3.223800E+0	   5.006790E-7	  -4.500000E-1
   5.930100E+1	   7.564000E-6	  -3.219970E+0	   4.768370E-7	  -4.500000E-1
   5.955400E+1	   7.563000E-6	  -3.215840E+0	   1.549720E-7	  -4.500000E-1
   5.982900E+1	   7.563000E-6	  -3.211740E+0	   2.145770E-7	  -4.500000E-1
   6.007200E+1	   7.564000E-6	  -3.207940E+0	   2.384190E-7	  -4.500000E-1
   6.032700E+1	   7.564000E-6	  -3.203790E+0	   4.053120E-7	  -4.500000E-1
   6.057900E+1	   7.563000E-6	  -3.200000E+0	   2.741810E-7	  -4.500000E-1
   6.082600E+1	   7.564000E-6	  -3.195870E+0	   3.099440E-7	  -4.500000E-1
   6.107900E+1	   7.564000E-6	  -3.191760E+0	   2.026560E-7	  -4.500000E-1
   6.133200E+1	   7.563000E-6	  -3.187930E+0	   1.907350E-7	  -4.500000E-1
   6.158700E+1	   7.563000E-6	  -3.183830E+0	   2.741810E-7	  -4.500000E-1
   6.183300E+1	   7.563000E-6	  -3.179940E+0	   1.788140E-7	  -4.500000E-1
   6.208700E+1	   7.563000E-6	  -3.175810E+0	   2.264980E-7	  -4.500000E-1
   6.234500E+1	   7.563000E-6	  -3.171660E+0	   7.152560E-8	  -4.500000E-1
   6.259600E+1	   7.563000E-6	  -3.167870E+0	   9.536740E-8	  -4.500000E-1
   6.284100E+1	   7.564000E-6	  -3.163750E+0	   1.788140E-7	  -4.500000E-1
   6.309500E+1	   7.566000E-6	  -3.159950E+0	   2.503400E-7	  -4.500000E-1
   6.335000E+1	   7.568000E-6	  -3.155850E+0	   2.741810E-7	  -4.500000E-1
   6.361200E+1	   7.569000E-6	  -3.151670E+0	  -5.960460E-8	  -4.500000E-1
   6.396900E+1	   7.568000E-6	  -3.147880E+0	   7.152560E-8	  -4.500000E-1
   6.421400E+1	   7.568000E-6	  -3.143690E+0	   1.192090E-8	  -4.500000E-1
   6.446000E+1	   7.570000E-6	  -3.139900E+0	   2.980230E-7	  -4.500000E-1
   6.471500E+1	   7.572000E-6	  -3.135790E+0	   1.788140E-7	  -4.500000E-1
   6.496000E+1	   7.571000E-6	  -3.131950E+0	   1.907350E-7	  -4.500000E-1
   6.520000E+1	   7.570000E-6	  -3.127870E+0	   2.264980E-7	  -4.500000E-1
   6.545200E+1	   7.566000E-6	  -3.123700E+0	   1.788140E-7	  -4.500000E-1
   6.570300E+1	   7.563000E-6	  -3.119910E+0	   2.145770E-7	  -4.500000E-1
   6.595000E+1	   7.561000E-6	  -3.115760E+0	   2.622600E-7	  -4.500000E-1
   6.620400E+1	   7.563000E-6	  -3.111950E+0	   2.264980E-7	  -4.500000E-1
   6.645800E+1	   7.566000E-6	  -3.107820E+0	   2.741810E-7	  -4.500000E-1
   6.670300E+1	   7.569000E-6	  -3.103690E+0	   3.814700E-7	  -4.500000E-1
   6.694700E+1	   7.570000E-6	  -3.099870E+0	   2.145770E-7	  -4.500000E-1
   6.719100E+1	   7.569000E-6	  -3.095750E+0	   5.006790E-7	  -4.500000E-1
   6.743900E+1	   7.567000E-6	  -3.091860E+0	   2.861020E-7	  -4.500000E-1
   6.768000E+1	   7.565000E-6	  -3.087730E+0	   3.099440E-7	  -4.500000E-1
   6.793200E+1	   7.565000E-6	  -3.083610E+0	   3.576280E-7	  -4.500000E-1
   6.818200E+1	   7.567000E-6	  -3.079790E+0	   4.291530E-7	  -4.500000E-1
   6.843000E+1	   7.569000E-6	  -3.075660E+0	   3.337860E-7	  -4.500000E-1
   6.867200E+1	   7.572000E-6	  -3.071850E+0	   3.099440E-7	  -4.500000E-1
   6.891800E+1	   7.572000E-6	  -3.067710E+0	   3.576280E-8	  -4.500000E-1
   6.916300E+1	   7.569000E-6	  -3.063570E+0	   1.192090E-7	  -4.500000E-1
   6.941100E+1	   7.566000E-6	  -3.059780E+0	   5.960460E-8	  -4.500000E-1
   6.965000E+1	   7.563000E-6	  -3.055650E+0	  -8.344650E-8	  -4.500000E-1
   6.989600E+1	   7.561000E-6	  -3.051840E+0	   2.384190E-8	  -4.500000E-1
   7.014100E+1	   7.559000E-6	  -3.047690E+0	  -1.192090E-8	  -4.500000E-1
   7.039200E+1	   7.557000E-6	  -3.043870E+0	   0.000000E+0	  -4.500000E-1
   7.064100E+1	   7.556000E-6	  -3.039740E+0	   1.192090E-7	  -4.500000E-1
   7.088600E+1	   7.555000E-6	  -3.035640E+0	  -3.576280E-8	  -4.500000E-1
   7.114100E+1	   7.556000E-6	  -3.031840E+0	  -1.192090E-7	  -4.500000E-1
   7.139400E+1	   7.558000E-6	  -3.027720E+0	   1.549720E-7	  -4.500000E-1
   7.165100E+1	   7.561000E-6	  -3.023890E+0	  -1.192090E-7	  -4.500000E-1
   7.189900E+1	   7.562000E-6	  -3.019780E+0	   8.344650E-8	  -4.500000E-1
   7.214300E+1	   7.564000E-6	  -3.015650E+0	   4.768370E-8	  -4.500000E-1
   7.238700E+1	   7.567000E-6	  -3.011780E+0	   7.152560E-8	  -4.500000E-1
   7.263300E+1	   7.571000E-6	  -3.007650E+0	   9.536740E-8	  -4.500000E-1
   7.288400E+1	   7.574000E-6	  -3.003820E+0	   1.549720E-7	  -4.500000E-1
   7.313400E+1	   7.575000E-6	  -2.999700E+0	   0.000000E+0	  -4.500000E-1
   7.338300E+1	   7.574000E-6	  -2.995570E+0	   2.741810E-7	  -4.500000E-1
   7.362800E+1	   7.571000E-6	  -2.991750E+0	   4.649160E-7	  -4.500000E-1
   7.387500E+1	   7.568000E-6	  -2.987610E+0	   4.172330E-7	  -4.500000E-1
   7.413100E+1	   7.564000E-6	  -2.983840E+0	   5.483630E-7	  -4.500000E-1
   7.439100E+1	   7.560000E-6	  -2.979710E+0	   5.960460E-7	  -4.500000E-1
   7.464700E+1	   7.559000E-6	  -2.975590E+0	   5.364420E-7	  -4.500000E-1
   7.489900E+1	   7.559000E-6	  -2.971770E+0	   5.960460E-7	  -4.500000E-1
   7.514800E+1	   7.560000E-6	  -2.967650E+0	   5.722050E-7	  -4.500000E-1
   7.539900E+1	   7.561000E-6	  -2.963810E+0	   5.841260E-7	  -4.500000E-1
   7.682500E+1	   7.568000E-6	  -2.959760E+0	   6.675720E-7	  -4.500000E-1
   7.708000E+1	   7.567000E-6	  -2.955930E+0	   5.602840E-7	  -4.500000E-1
   7.732100E+1	   7.566000E-6	  -2.951800E+0	   5.602840E-7	  -4.500000E-1
   7.756800E+1	   7.566000E-6	  -2.947700E+0	   7.748600E-7	  -4.500000E-1
   7.783100E+1	   7.567000E-6	  -2.943850E+0	   6.675720E-7	  -4.500000E-1
   7.808400E+1	   7.570000E-6	  -2.939720E+0	   6.794930E-7	  -4.500000E-1
   7.832100E+1	   7.573000E-6	  -2.935920E+0	   5.006790E-7	  -4.500000E-1
   7.857000E+1	   7.573000E-6	  -2.931840E+0	   2.503400E-7	  -4.500000E-1
   7.881800E+1	   7.570000E-6	  -2.927690E+0	   3.099440E-7	  -4.500000E-1
   7.914500E+1	   7.566000E-6	  -2.923880E+0	   2.622600E-7	  -4.500000E-1
   7.938900E+1	   7.563000E-6	  -2.919740E+0	   7.152560E-8	  -4.500000E-1
   7.964600E+1	   7.562000E-6	  -2.915920E+0	   1.311300E-7	  -4.500000E-1
   7.988900E+1	   7.564000E-6	  -2.911780E+0	   2.503400E-7	  -4.500000E-1
   8.013200E+1	   7.567000E-6	  -2.907680E+0	   2.861020E-7	  -4.500000E-1
   8.038900E+1	   7.569000E-6	  -2.903850E+0	   3.695490E-7	  -4.500000E-1
   8.064300E+1	   7.569000E-6	  -2.899770E+0	   3.099440E-7	  -4.500000E-1
   8.089400E+1	   7.567000E-6	  -2.895950E+0	   4.768370E-7	  -4.500000E-1
   8.114200E+1	   7.564000E-6	  -2.891780E+0	   3.099440E-7	  -4.500000E-1
   8.139600E+1	   7.563000E-6	  -2.887660E+0	   2.741810E-7	  -4.500000E-1
   8.164100E+1	   7.562000E-6	  -2.883830E+0	   4.410740E-7	  -4.500000E-1
   8.188600E+1	   7.561000E-6	  -2.879700E+0	   3.457070E-7	  -4.500000E-1
   8.214100E+1	   7.560000E-6	  -2.875910E+0	   3.457070E-7	  -4.500000E-1
   8.238400E+1	   7.559000E-6	  -2.871780E+0	   4.529950E-7	  -4.500000E-1
   8.262800E+1	   7.560000E-6	  -2.867680E+0	   5.245210E-7	  -4.500000E-1
   8.287500E+1	   7.562000E-6	  -2.863870E+0	   4.053120E-7	  -4.500000E-1
   8.311900E+1	   7.563000E-6	  -2.859720E+0	   4.529950E-7	  -4.500000E-1
   8.336200E+1	   7.565000E-6	  -2.855920E+0	   3.099440E-7	  -4.500000E-1
   8.360400E+1	   7.567000E-6	  -2.851780E+0	   2.741810E-7	  -4.500000E-1
   8.385400E+1	   7.567000E-6	  -2.847930E+0	   4.649160E-7	  -4.500000E-1
   8.411300E+1	   7.569000E-6	  -2.843760E+0	   4.649160E-7	  -4.500000E-1
