    Time: 2018-3-22 12:34:31
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\20180321\2018-03\2018-03\180322\180322.002
Experimenter: 
Sample:







     180322_002_Time	 180322_002_LI5640_X	 180322_002_K2612_Va	 180322_002_K2612_Ib
   3.870000E+0	   6.642000E-6	  -5.674360E-4	   2.800890E-3
   3.908000E+0	   6.641000E-6	  -5.674360E-4	   2.901090E-3
   3.947000E+0	   6.641000E-6	  -5.674360E-4	   2.901090E-3
   3.997000E+0	   6.641000E-6	  -6.055830E-4	   2.901090E-3
   4.049000E+0	   6.641000E-6	  -6.055830E-4	   2.911010E-3
   4.086000E+0	   6.641000E-6	  -6.055830E-4	   2.911010E-3
   4.136000E+0	   6.641000E-6	  -6.461140E-4	   2.911010E-3
   4.179000E+0	   6.641000E-6	  -6.461140E-4	   2.920950E-3
   4.217000E+0	   6.641000E-6	  -6.461140E-4	   2.920950E-3
   4.267000E+0	   6.641000E-6	  -6.055830E-4	   2.920950E-3
   4.305000E+0	   6.641000E-6	  -6.055830E-4	   2.930890E-3
   4.342000E+0	   6.641000E-6	  -6.055830E-4	   2.930890E-3
   4.395000E+0	   6.641000E-6	  -6.031990E-4	   2.930890E-3
   4.445000E+0	   6.641000E-6	  -6.031990E-4	   2.941050E-3
   4.481000E+0	   6.641000E-6	  -6.031990E-4	   2.941050E-3
   4.530000E+0	   6.641000E-6	  -5.817410E-4	   2.941050E-3
   4.569000E+0	   6.641000E-6	  -5.817410E-4	   2.951020E-3
   4.606000E+0	   6.641000E-6	  -5.817410E-4	   2.951020E-3
   4.656000E+0	   6.640000E-6	  -6.031990E-4	   2.951020E-3
   4.711000E+0	   6.640000E-6	  -6.031990E-4	   2.960980E-3
   4.747000E+0	   6.640000E-6	  -6.222720E-4	   2.960980E-3
   4.797000E+0	   6.639000E-6	  -6.222720E-4	   2.971140E-3
   4.835000E+0	   6.639000E-6	  -6.222720E-4	   2.971140E-3
   4.885000E+0	   6.639000E-6	  -6.246570E-4	   2.971140E-3
   4.923000E+0	   6.639000E-6	  -6.246570E-4	   2.981070E-3
   4.961000E+0	   6.638000E-6	  -6.246570E-4	   2.981070E-3
   5.014000E+0	   6.638000E-6	  -6.270410E-4	   2.981070E-3
   5.064000E+0	   6.638000E-6	  -6.270410E-4	   2.990970E-3
   5.101000E+0	   6.637000E-6	  -6.270410E-4	   2.990970E-3
   5.153000E+0	   6.637000E-6	  -5.698200E-4	   2.990970E-3
   5.209000E+0	   6.637000E-6	  -5.698200E-4	   3.001120E-3
   5.244000E+0	   6.636000E-6	  -5.698200E-4	   3.001120E-3
   5.296000E+0	   6.636000E-6	  -5.555150E-4	   3.001120E-3
   5.350000E+0	   6.636000E-6	  -5.555150E-4	   3.011010E-3
   5.384000E+0	   6.635000E-6	  -5.817410E-4	   3.011010E-3
   5.423000E+0	   6.635000E-6	  -5.817410E-4	   3.020940E-3
   5.460000E+0	   6.635000E-6	  -5.817410E-4	   3.020940E-3
   5.511000E+0	   6.634000E-6	  -5.531310E-4	   3.020940E-3
   5.565000E+0	   6.634000E-6	  -5.531310E-4	   3.031100E-3
   5.602000E+0	   6.633000E-6	  -5.531310E-4	   3.031100E-3
   5.654000E+0	   6.633000E-6	  -6.079670E-4	   3.031100E-3
   5.706000E+0	   6.632000E-6	  -6.079670E-4	   3.041000E-3
   5.743000E+0	   6.632000E-6	  -6.079670E-4	   3.041000E-3
   5.794000E+0	   6.631000E-6	  -5.507470E-4	   3.041000E-3
   5.834000E+0	   6.631000E-6	  -5.507470E-4	   3.050940E-3
   5.870000E+0	   6.631000E-6	  -5.507470E-4	   3.050940E-3
   5.921000E+0	   6.631000E-6	  -5.412100E-4	   3.050940E-3
   5.959000E+0	   6.631000E-6	  -5.412100E-4	   3.060870E-3
   5.997000E+0	   6.631000E-6	  -5.412100E-4	   3.060870E-3
   6.048000E+0	   6.631000E-6	  -5.364420E-4	   3.060870E-3
   6.102000E+0	   6.631000E-6	  -5.364420E-4	   3.070950E-3
   6.138000E+0	   6.631000E-6	  -5.364420E-4	   3.070950E-3
   6.193000E+0	   6.631000E-6	  -5.793570E-4	   3.070950E-3
   6.245000E+0	   6.631000E-6	  -5.793570E-4	   3.080880E-3
   6.282000E+0	   6.631000E-6	  -5.793570E-4	   3.080880E-3
   6.332000E+0	   6.631000E-6	  -5.531310E-4	   3.080880E-3
   6.371000E+0	   6.631000E-6	  -5.531310E-4	   3.090840E-3
   6.409000E+0	   6.631000E-6	  -5.531310E-4	   3.090840E-3
   6.459000E+0	   6.631000E-6	  -5.578990E-4	   3.090840E-3
   6.513000E+0	   6.631000E-6	  -5.578990E-4	   3.101060E-3
   6.549000E+0	   6.631000E-6	  -5.578990E-4	   3.101060E-3
   6.600000E+0	   6.631000E-6	  -5.507470E-4	   3.101060E-3
   6.640000E+0	   6.631000E-6	  -5.507470E-4	   3.110960E-3
   6.676000E+0	   6.631000E-6	  -5.507470E-4	   3.110960E-3
   6.726000E+0	   6.631000E-6	  -5.459790E-4	   3.110960E-3
   6.779000E+0	   6.630000E-6	  -5.459790E-4	   3.120890E-3
   6.816000E+0	   6.630000E-6	  -5.650520E-4	   3.120890E-3
   6.868000E+0	   6.630000E-6	  -5.650520E-4	   3.131020E-3
   6.903000E+0	   6.630000E-6	  -5.650520E-4	   3.131020E-3
   6.954000E+0	   6.630000E-6	  -5.841260E-4	   3.131020E-3
   6.992000E+0	   6.630000E-6	  -5.841260E-4	   3.140930E-3
   7.029000E+0	   6.630000E-6	  -5.841260E-4	   3.140930E-3
   7.080000E+0	   6.630000E-6	  -5.793570E-4	   3.140930E-3
   7.118000E+0	   6.630000E-6	  -5.793570E-4	   3.150880E-3
   7.161000E+0	   6.630000E-6	  -5.793570E-4	   3.150880E-3
   7.211000E+0	   6.630000E-6	  -5.793570E-4	   3.150880E-3
   7.248000E+0	   6.630000E-6	  -5.793570E-4	   3.150880E-3
   7.288000E+0	   6.630000E-6	  -5.793570E-4	   3.160890E-3
   7.323000E+0	   6.630000E-6	  -5.793570E-4	   3.160890E-3
   7.375000E+0	   6.630000E-6	  -5.817410E-4	   3.160890E-3
   7.413000E+0	   6.630000E-6	  -5.817410E-4	   3.171020E-3
   7.450000E+0	   6.630000E-6	  -5.817410E-4	   3.171020E-3
   7.500000E+0	   6.630000E-6	  -5.888940E-4	   3.171020E-3
   7.539000E+0	   6.630000E-6	  -5.888940E-4	   3.181010E-3
   7.576000E+0	   6.630000E-6	  -5.888940E-4	   3.181010E-3
   7.627000E+0	   6.630000E-6	  -5.626680E-4	   3.181010E-3
   7.665000E+0	   6.630000E-6	  -5.626680E-4	   3.190950E-3
   7.702000E+0	   6.630000E-6	  -5.626680E-4	   3.190950E-3
   7.753000E+0	   6.630000E-6	  -5.578990E-4	   3.190950E-3
   7.791000E+0	   6.630000E-6	  -5.578990E-4	   3.201090E-3
   7.829000E+0	   6.630000E-6	  -5.578990E-4	   3.201090E-3
   7.879000E+0	   6.630000E-6	  -5.769730E-4	   3.201090E-3
   7.920000E+0	   6.630000E-6	  -5.769730E-4	   3.211060E-3
   7.955000E+0	   6.630000E-6	  -5.769730E-4	   3.211060E-3
   8.006000E+0	   6.630000E-6	  -5.507470E-4	   3.211060E-3
   8.043000E+0	   6.630000E-6	  -5.507470E-4	   3.221000E-3
   8.081000E+0	   6.631000E-6	  -5.507470E-4	   3.221000E-3
   8.133000E+0	   6.631000E-6	  -5.507470E-4	   3.221000E-3
   8.187000E+0	   6.631000E-6	  -5.507470E-4	   3.231150E-3
   8.225000E+0	   6.631000E-6	  -5.507470E-4	   3.231150E-3
   8.274000E+0	   6.631000E-6	  -5.292890E-4	   3.231150E-3
   8.312000E+0	   6.632000E-6	  -5.292890E-4	   3.241060E-3
   8.352000E+0	   6.632000E-6	  -5.292890E-4	   3.241060E-3
   8.401000E+0	   6.632000E-6	  -5.316730E-4	   3.241060E-3
   8.439000E+0	   6.632000E-6	  -5.316730E-4	   3.251010E-3
   8.479000E+0	   6.633000E-6	  -5.316730E-4	   3.251010E-3
   8.531000E+0	   6.633000E-6	  -5.555150E-4	   3.251010E-3
   8.584000E+0	   6.634000E-6	  -5.555150E-4	   3.261130E-3
   8.636000E+0	   6.634000E-6	  -5.769730E-4	   3.261130E-3
   8.687000E+0	   6.634000E-6	  -5.769730E-4	   3.271050E-3
   8.722000E+0	   6.634000E-6	  -5.245210E-4	   3.271050E-3
   8.760000E+0	   6.634000E-6	  -5.245210E-4	   3.280970E-3
   8.798000E+0	   6.635000E-6	  -5.245210E-4	   3.280970E-3
   8.850000E+0	   6.635000E-6	  -5.769730E-4	   3.280970E-3
   8.900000E+0	   6.635000E-6	  -5.769730E-4	   3.290980E-3
   8.937000E+0	   6.635000E-6	  -5.769730E-4	   3.290980E-3
   8.987000E+0	   6.635000E-6	  -5.674360E-4	   3.290980E-3
   9.024000E+0	   6.635000E-6	  -5.674360E-4	   3.301120E-3
   9.062000E+0	   6.636000E-6	  -5.674360E-4	   3.301120E-3
   9.115000E+0	   6.636000E-6	  -5.722050E-4	   3.301120E-3
   9.171000E+0	   6.636000E-6	  -5.722050E-4	   3.311060E-3
   9.206000E+0	   6.636000E-6	  -5.984310E-4	   3.311060E-3
   9.259000E+0	   6.636000E-6	  -5.984310E-4	   3.321000E-3
   9.294000E+0	   6.637000E-6	  -5.984310E-4	   3.321000E-3
   9.347000E+0	   6.637000E-6	  -5.483630E-4	   3.321000E-3
   9.398000E+0	   6.637000E-6	  -5.483630E-4	   3.331140E-3
   9.434000E+0	   6.637000E-6	  -5.483630E-4	   3.331140E-3
   9.484000E+0	   6.637000E-6	  -6.246570E-4	   3.331140E-3
   9.522000E+0	   6.638000E-6	  -6.246570E-4	   3.341070E-3
   9.561000E+0	   6.638000E-6	  -6.246570E-4	   3.341070E-3
   9.611000E+0	   6.638000E-6	  -6.198880E-4	   3.341070E-3
   9.662000E+0	   6.637000E-6	  -6.198880E-4	   3.350990E-3
   9.700000E+0	   6.637000E-6	  -6.198880E-4	   3.350990E-3
   9.751000E+0	   6.637000E-6	  -5.960460E-4	   3.350990E-3
   9.789000E+0	   6.637000E-6	  -5.960460E-4	   3.361130E-3
   9.826000E+0	   6.636000E-6	  -5.960460E-4	   3.361130E-3
   9.878000E+0	   6.636000E-6	  -5.960460E-4	   3.361130E-3
   9.928000E+0	   6.636000E-6	  -5.960460E-4	   3.371050E-3
   9.966000E+0	   6.635000E-6	  -5.960460E-4	   3.371050E-3
   1.001900E+1	   6.635000E-6	  -5.793570E-4	   3.371050E-3
   1.006900E+1	   6.634000E-6	  -5.793570E-4	   3.380990E-3
   1.010500E+1	   6.634000E-6	  -5.793570E-4	   3.380990E-3
   1.016000E+1	   6.633000E-6	  -6.008150E-4	   3.380990E-3
   1.020500E+1	   6.633000E-6	  -6.008150E-4	   3.391100E-3
   1.023600E+1	   6.633000E-6	  -6.008150E-4	   3.391100E-3
   1.028600E+1	   6.632000E-6	  -6.079670E-4	   3.391100E-3
   1.034000E+1	   6.632000E-6	  -6.079670E-4	   3.401060E-3
   1.037600E+1	   6.632000E-6	  -6.079670E-4	   3.401060E-3
   1.042600E+1	   6.632000E-6	  -5.936620E-4	   3.401060E-3
   1.047900E+1	   6.631000E-6	  -5.936620E-4	   3.411000E-3
   1.051500E+1	   6.631000E-6	  -5.936620E-4	   3.411000E-3
   1.056500E+1	   6.631000E-6	  -6.079670E-4	   3.411000E-3
   1.060400E+1	   6.631000E-6	  -6.079670E-4	   3.420950E-3
   1.064100E+1	   6.630000E-6	  -6.079670E-4	   3.420950E-3
   1.069300E+1	   6.630000E-6	  -5.912780E-4	   3.420950E-3
   1.074400E+1	   6.630000E-6	  -5.912780E-4	   3.431050E-3
   1.078000E+1	   6.630000E-6	  -5.912780E-4	   3.431050E-3
   1.083000E+1	   6.630000E-6	  -6.580350E-4	   3.431050E-3
   1.086900E+1	   6.631000E-6	  -6.580350E-4	   3.441050E-3
   1.090700E+1	   6.631000E-6	  -6.580350E-4	   3.441050E-3
   1.095700E+1	   6.631000E-6	  -6.175040E-4	   3.441050E-3
   1.099600E+1	   6.631000E-6	  -6.175040E-4	   3.451010E-3
   1.103300E+1	   6.632000E-6	  -6.175040E-4	   3.451010E-3
   1.108500E+1	   6.632000E-6	  -6.508830E-4	   3.451010E-3
   1.113700E+1	   6.633000E-6	  -6.508830E-4	   3.461110E-3
   1.117800E+1	   6.634000E-6	  -6.508830E-4	   3.461110E-3
   1.123000E+1	   6.634000E-6	  -6.341930E-4	   3.461110E-3
   1.128100E+1	   6.634000E-6	  -6.341930E-4	   3.471050E-3
   1.131700E+1	   6.634000E-6	  -6.341930E-4	   3.471050E-3
   1.136800E+1	   6.635000E-6	  -6.127360E-4	   3.471050E-3
   1.140800E+1	   6.635000E-6	  -6.127360E-4	   3.481000E-3
   1.144300E+1	   6.635000E-6	  -6.127360E-4	   3.481000E-3
   1.149300E+1	   6.635000E-6	  -6.413460E-4	   3.481000E-3
   1.153100E+1	   6.635000E-6	  -6.413460E-4	   3.491130E-3
   1.156900E+1	   6.635000E-6	  -6.413460E-4	   3.491130E-3
   1.161900E+1	   6.635000E-6	  -5.769730E-4	   3.491130E-3
   1.167300E+1	   6.635000E-6	  -5.769730E-4	   3.501090E-3
   1.170800E+1	   6.634000E-6	  -5.769730E-4	   3.501090E-3
   1.176200E+1	   6.634000E-6	  -6.103520E-4	   3.501090E-3
   1.181200E+1	   6.634000E-6	  -6.103520E-4	   3.511000E-3
   1.184900E+1	   6.634000E-6	  -5.650520E-4	   3.511000E-3
   1.190000E+1	   6.634000E-6	  -5.650520E-4	   3.521190E-3
   1.193700E+1	   6.634000E-6	  -5.650520E-4	   3.521190E-3
   1.198700E+1	   6.634000E-6	  -5.602840E-4	   3.521190E-3
   1.202600E+1	   6.634000E-6	  -5.602840E-4	   3.531070E-3
   1.206300E+1	   6.634000E-6	  -5.602840E-4	   3.531070E-3
   1.211300E+1	   6.634000E-6	  -5.674360E-4	   3.531070E-3
   1.215200E+1	   6.635000E-6	  -5.674360E-4	   3.541010E-3
   1.219400E+1	   6.635000E-6	  -5.674360E-4	   3.541010E-3
   1.224500E+1	   6.635000E-6	  -5.412100E-4	   3.541010E-3
   1.228200E+1	   6.635000E-6	  -5.412100E-4	   3.550940E-3
   1.232000E+1	   6.635000E-6	  -5.412100E-4	   3.550940E-3
   1.241000E+1	   6.635000E-6	  -5.388260E-4	   3.550940E-3
   1.244800E+1	   6.635000E-6	  -5.388260E-4	   3.561100E-3
   1.248600E+1	   6.635000E-6	  -5.388260E-4	   3.561100E-3
   1.253600E+1	   6.635000E-6	  -5.722050E-4	   3.561100E-3
   1.257700E+1	   6.635000E-6	  -5.722050E-4	   3.571060E-3
   1.261200E+1	   6.635000E-6	  -5.722050E-4	   3.571060E-3
   1.266200E+1	   6.635000E-6	  -5.459790E-4	   3.571060E-3
   1.270300E+1	   6.635000E-6	  -5.459790E-4	   3.581000E-3
   1.273800E+1	   6.635000E-6	  -5.459790E-4	   3.581000E-3
   1.283000E+1	   6.635000E-6	  -5.769730E-4	   3.581000E-3
   1.286800E+1	   6.635000E-6	  -5.769730E-4	   3.581000E-3
   1.293200E+1	   6.635000E-6	  -5.769730E-4	   3.591100E-3
   1.297100E+1	   6.635000E-6	  -5.769730E-4	   3.591100E-3
   1.302000E+1	   6.635000E-6	  -6.461140E-4	   3.591100E-3
   1.307300E+1	   6.635000E-6	  -6.461140E-4	   3.601030E-3
   1.310900E+1	   6.636000E-6	  -6.461140E-4	   3.601030E-3
   1.316700E+1	   6.636000E-6	  -5.960460E-4	   3.601030E-3
   1.321800E+1	   6.636000E-6	  -5.960460E-4	   3.610940E-3
   1.325400E+1	   6.636000E-6	  -5.960460E-4	   3.610940E-3
   1.330500E+1	   6.636000E-6	  -5.769730E-4	   3.610940E-3
   1.334600E+1	   6.637000E-6	  -5.769730E-4	   3.621070E-3
   1.338300E+1	   6.637000E-6	  -5.769730E-4	   3.621070E-3
   1.343300E+1	   6.638000E-6	  -5.769730E-4	   3.621070E-3
   1.348700E+1	   6.638000E-6	  -5.769730E-4	   3.631030E-3
   1.352300E+1	   6.638000E-6	  -5.769730E-4	   3.631030E-3
   1.357500E+1	   6.639000E-6	  -5.984310E-4	   3.631030E-3
   1.361500E+1	   6.639000E-6	  -5.984310E-4	   3.641020E-3
   1.365100E+1	   6.639000E-6	  -5.984310E-4	   3.641020E-3
   1.370100E+1	   6.639000E-6	  -6.222720E-4	   3.641020E-3
   1.375600E+1	   6.640000E-6	  -6.222720E-4	   3.651110E-3
   1.379200E+1	   6.640000E-6	  -6.222720E-4	   3.651110E-3
   1.384200E+1	   6.640000E-6	  -5.722050E-4	   3.651110E-3
   1.388200E+1	   6.641000E-6	  -5.722050E-4	   3.661090E-3
   1.391900E+1	   6.641000E-6	  -5.722050E-4	   3.661090E-3
   1.396800E+1	   6.641000E-6	  -5.817410E-4	   3.661090E-3
   1.402000E+1	   6.641000E-6	  -5.817410E-4	   3.671070E-3
   1.405800E+1	   6.642000E-6	  -5.817410E-4	   3.671070E-3
   1.410900E+1	   6.642000E-6	  -5.960460E-4	   3.671070E-3
   1.416600E+1	   6.642000E-6	  -5.960460E-4	   3.680960E-3
   1.420100E+1	   6.642000E-6	  -5.888940E-4	   3.680960E-3
   1.423900E+1	   6.642000E-6	  -5.888940E-4	   3.691120E-3
   1.427600E+1	   6.642000E-6	  -5.888940E-4	   3.691120E-3
   1.432700E+1	   6.642000E-6	  -6.318090E-4	   3.691120E-3
   1.438200E+1	   6.642000E-6	  -6.318090E-4	   3.701070E-3
   1.441800E+1	   6.642000E-6	  -6.318090E-4	   3.701070E-3
   1.446900E+1	   6.642000E-6	  -5.888940E-4	   3.701070E-3
   1.450700E+1	   6.642000E-6	  -5.888940E-4	   3.711000E-3
   1.454500E+1	   6.642000E-6	  -5.888940E-4	   3.711000E-3
   1.459700E+1	   6.642000E-6	  -6.031990E-4	   3.711000E-3
   1.463700E+1	   6.642000E-6	  -6.031990E-4	   3.721100E-3
   1.467300E+1	   6.642000E-6	  -6.031990E-4	   3.721100E-3
   1.472300E+1	   6.641000E-6	  -5.841260E-4	   3.721100E-3
   1.476400E+1	   6.641000E-6	  -5.841260E-4	   3.731030E-3
   1.480000E+1	   6.641000E-6	  -5.841260E-4	   3.731030E-3
   1.485100E+1	   6.641000E-6	  -5.578990E-4	   3.731030E-3
   1.488900E+1	   6.641000E-6	  -5.578990E-4	   3.740960E-3
   1.492700E+1	   6.641000E-6	  -5.578990E-4	   3.740960E-3
   1.497800E+1	   6.641000E-6	  -5.650520E-4	   3.740960E-3
   1.501700E+1	   6.641000E-6	  -5.650520E-4	   3.751140E-3
   1.505400E+1	   6.641000E-6	  -5.650520E-4	   3.751140E-3
   1.510400E+1	   6.641000E-6	  -5.936620E-4	   3.751140E-3
   1.514400E+1	   6.641000E-6	  -5.936620E-4	   3.761090E-3
   1.518600E+1	   6.641000E-6	  -5.936620E-4	   3.761090E-3
   1.523600E+1	   6.641000E-6	  -5.483630E-4	   3.761090E-3
   1.527400E+1	   6.641000E-6	  -5.483630E-4	   3.770980E-3
   1.531200E+1	   6.641000E-6	  -5.483630E-4	   3.770980E-3
   1.536300E+1	   6.641000E-6	  -5.769730E-4	   3.770980E-3
   1.541700E+1	   6.641000E-6	  -5.769730E-4	   3.781140E-3
   1.545400E+1	   6.641000E-6	  -5.769730E-4	   3.781140E-3
   1.550400E+1	   6.641000E-6	  -6.103520E-4	   3.781140E-3
   1.555900E+1	   6.641000E-6	  -6.103520E-4	   3.791080E-3
   1.560900E+1	   6.641000E-6	  -5.459790E-4	   3.791080E-3
   1.566100E+1	   6.640000E-6	  -5.459790E-4	   3.801030E-3
   1.569800E+1	   6.640000E-6	  -5.459790E-4	   3.801030E-3
   1.574900E+1	   6.640000E-6	  -5.650520E-4	   3.801030E-3
   1.578700E+1	   6.639000E-6	  -5.650520E-4	   3.810950E-3
   1.582500E+1	   6.639000E-6	  -5.650520E-4	   3.810950E-3
   1.587500E+1	   6.639000E-6	  -5.555150E-4	   3.810950E-3
   1.591300E+1	   6.638000E-6	  -5.555150E-4	   3.821080E-3
   1.595100E+1	   6.638000E-6	  -5.555150E-4	   3.821080E-3
   1.600100E+1	   6.638000E-6	  -5.578990E-4	   3.821080E-3
   1.604000E+1	   6.638000E-6	  -5.578990E-4	   3.831040E-3
   1.607800E+1	   6.637000E-6	  -5.578990E-4	   3.831040E-3
   1.613000E+1	   6.637000E-6	  -5.602840E-4	   3.831040E-3
   1.618700E+1	   6.636000E-6	  -5.602840E-4	   3.840990E-3
   1.622300E+1	   6.636000E-6	  -5.602840E-4	   3.840990E-3
   1.627100E+1	   6.636000E-6	  -5.555150E-4	   3.840990E-3
   1.631100E+1	   6.636000E-6	  -5.555150E-4	   3.851110E-3
   1.634800E+1	   6.636000E-6	  -5.555150E-4	   3.851110E-3
