    Time: 2018-3-21 14:50:06
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\20180321\2018-03\180321\180321.007
Experimenter: 
Sample:







     180321_007_Time	 180321_007_LI5640_X	 180321_007_LI5640_X	 180321_007_K2612_Va	   180321_007_IPS120	 180321_007_LI5640_X	 180321_007_LI5640_X
   3.000000E-3	   3.867000E-6	   7.041000E-6	  -6.151200E-4	   4.500000E-1	   1.430600E-6	   5.912000E-6
   1.700000E-1	   3.868000E-6	   7.043000E-6	  -6.175040E-4	   4.500000E-1	   1.430600E-6	   5.912000E-6
   3.160000E-1	   3.867000E-6	   7.045000E-6	  -6.389620E-4	   4.500000E-1	   1.431100E-6	   5.912000E-6
   4.620000E-1	   3.866000E-6	   7.046000E-6	  -6.389620E-4	   4.500000E-1	   1.431400E-6	   5.911000E-6
   6.100000E-1	   3.865000E-6	   7.046000E-6	  -6.127360E-4	   4.497000E-1	   1.431700E-6	   5.910000E-6
   7.620000E-1	   3.864000E-6	   7.045000E-6	  -6.127360E-4	   4.497000E-1	   1.431800E-6	   5.908000E-6
   8.990000E-1	   3.862000E-6	   7.043000E-6	  -6.008150E-4	   4.494000E-1	   1.432300E-6	   5.907000E-6
   1.059000E+0	   3.862000E-6	   7.042000E-6	  -6.008150E-4	   4.494000E-1	   1.432900E-6	   5.906000E-6
   1.180000E+0	   3.861000E-6	   7.041000E-6	  -6.175040E-4	   4.494000E-1	   1.433400E-6	   5.905000E-6
   1.328000E+0	   3.862000E-6	   7.040000E-6	  -6.175040E-4	   4.491000E-1	   1.433900E-6	   5.905000E-6
   1.474000E+0	   3.863000E-6	   7.039000E-6	  -5.769730E-4	   4.491000E-1	   1.433700E-6	   5.905000E-6
   1.621000E+0	   3.864000E-6	   7.039000E-6	  -5.769730E-4	   4.488000E-1	   1.433500E-6	   5.906000E-6
   1.775000E+0	   3.866000E-6	   7.040000E-6	  -6.008150E-4	   4.488000E-1	   1.433600E-6	   5.906000E-6
   1.922000E+0	   3.867000E-6	   7.041000E-6	  -6.008150E-4	   4.486000E-1	   1.434100E-6	   5.907000E-6
   2.043000E+0	   3.868000E-6	   7.042000E-6	  -5.960460E-4	   4.486000E-1	   1.435200E-6	   5.907000E-6
   2.191000E+0	   3.868000E-6	   7.042000E-6	  -5.960460E-4	   4.486000E-1	   1.436200E-6	   5.908000E-6
   2.366000E+0	   3.868000E-6	   7.043000E-6	  -6.079670E-4	   4.482000E-1	   1.436500E-6	   5.908000E-6
   2.527000E+0	   3.868000E-6	   7.043000E-6	  -6.079670E-4	   4.482000E-1	   1.436300E-6	   5.909000E-6
   2.649000E+0	   3.867000E-6	   7.042000E-6	  -6.031990E-4	   4.480000E-1	   1.435300E-6	   5.909000E-6
   2.827000E+0	   3.867000E-6	   7.042000E-6	  -6.031990E-4	   4.480000E-1	   1.434400E-6	   5.910000E-6
   2.961000E+0	   3.867000E-6	   7.041000E-6	  -5.960460E-4	   4.477000E-1	   1.433100E-6	   5.910000E-6
   3.108000E+0	   3.867000E-6	   7.040000E-6	  -5.960460E-4	   4.477000E-1	   1.432300E-6	   5.910000E-6
   3.243000E+0	   3.868000E-6	   7.039000E-6	  -5.984310E-4	   4.477000E-1	   1.432200E-6	   5.911000E-6
   3.405000E+0	   3.869000E-6	   7.038000E-6	  -5.984310E-4	   4.474000E-1	   1.433000E-6	   5.912000E-6
   3.537000E+0	   3.870000E-6	   7.038000E-6	  -5.984310E-4	   4.474000E-1	   1.434500E-6	   5.912000E-6
   3.691000E+0	   3.871000E-6	   7.038000E-6	  -5.984310E-4	   4.471000E-1	   1.435500E-6	   5.914000E-6
   3.825000E+0	   3.872000E-6	   7.039000E-6	  -6.079670E-4	   4.471000E-1	   1.435300E-6	   5.914000E-6
   3.997000E+0	   3.871000E-6	   7.039000E-6	  -6.079670E-4	   4.469000E-1	   1.434100E-6	   5.914000E-6
   4.132000E+0	   3.871000E-6	   7.040000E-6	  -5.936620E-4	   4.469000E-1	   1.432000E-6	   5.914000E-6
   4.278000E+0	   3.870000E-6	   7.040000E-6	  -5.936620E-4	   4.469000E-1	   1.430000E-6	   5.914000E-6
   4.411000E+0	   3.869000E-6	   7.040000E-6	  -6.341930E-4	   4.465000E-1	   1.427700E-6	   5.914000E-6
   4.542000E+0	   3.869000E-6	   7.040000E-6	  -6.341930E-4	   4.465000E-1	   1.426200E-6	   5.914000E-6
   4.680000E+0	   3.869000E-6	   7.040000E-6	  -6.365780E-4	   4.463000E-1	   1.425700E-6	   5.914000E-6
   4.825000E+0	   3.869000E-6	   7.040000E-6	  -6.365780E-4	   4.463000E-1	   1.425500E-6	   5.913000E-6
   4.959000E+0	   3.869000E-6	   7.042000E-6	  -6.723400E-4	   4.463000E-1	   1.425600E-6	   5.912000E-6
   5.106000E+0	   3.869000E-6	   7.044000E-6	  -6.723400E-4	   4.460000E-1	   1.426200E-6	   5.912000E-6
   5.253000E+0	   3.868000E-6	   7.045000E-6	  -6.628040E-4	   4.460000E-1	   1.427100E-6	   5.911000E-6
   5.401000E+0	   3.866000E-6	   7.044000E-6	  -6.628040E-4	   4.456000E-1	   1.427900E-6	   5.910000E-6
   5.548000E+0	   3.865000E-6	   7.043000E-6	  -6.461140E-4	   4.456000E-1	   1.428400E-6	   5.909000E-6
   5.687000E+0	   3.865000E-6	   7.043000E-6	  -6.461140E-4	   4.456000E-1	   1.428800E-6	   5.909000E-6
   5.821000E+0	   3.864000E-6	   7.043000E-6	  -6.151200E-4	   4.456000E-1	   1.429400E-6	   5.908000E-6
   5.954000E+0	   3.864000E-6	   7.044000E-6	  -6.151200E-4	   4.452000E-1	   1.430300E-6	   5.909000E-6
   6.089000E+0	   3.863000E-6	   7.047000E-6	  -6.031990E-4	   4.452000E-1	   1.431300E-6	   5.909000E-6
   6.249000E+0	   3.863000E-6	   7.049000E-6	  -6.031990E-4	   4.452000E-1	   1.432200E-6	   5.910000E-6
   6.397000E+0	   3.862000E-6	   7.050000E-6	  -5.888940E-4	   4.448000E-1	   1.433100E-6	   5.910000E-6
   6.544000E+0	   3.862000E-6	   7.051000E-6	  -5.888940E-4	   4.448000E-1	   1.434100E-6	   5.911000E-6
   6.697000E+0	   3.863000E-6	   7.050000E-6	  -5.793570E-4	   4.448000E-1	   1.434900E-6	   5.912000E-6
   6.844000E+0	   3.864000E-6	   7.050000E-6	  -5.793570E-4	   4.444000E-1	   1.435200E-6	   5.913000E-6
   6.992000E+0	   3.865000E-6	   7.049000E-6	  -5.960460E-4	   4.444000E-1	   1.435400E-6	   5.914000E-6
   7.125000E+0	   3.866000E-6	   7.048000E-6	  -5.960460E-4	   4.444000E-1	   1.435900E-6	   5.914000E-6
   7.261000E+0	   3.866000E-6	   7.048000E-6	  -5.984310E-4	   4.441000E-1	   1.436900E-6	   5.915000E-6
   7.407000E+0	   3.867000E-6	   7.047000E-6	  -5.984310E-4	   4.441000E-1	   1.438000E-6	   5.916000E-6
   7.555000E+0	   3.868000E-6	   7.047000E-6	  -6.031990E-4	   4.441000E-1	   1.438800E-6	   5.917000E-6
   7.707000E+0	   3.868000E-6	   7.047000E-6	  -6.031990E-4	   4.437000E-1	   1.439000E-6	   5.918000E-6
   7.855000E+0	   3.869000E-6	   7.047000E-6	  -5.698200E-4	   4.437000E-1	   1.438500E-6	   5.919000E-6
   8.002000E+0	   3.869000E-6	   7.046000E-6	  -5.698200E-4	   4.437000E-1	   1.437600E-6	   5.920000E-6
   8.137000E+0	   3.870000E-6	   7.045000E-6	  -5.817410E-4	   4.434000E-1	   1.436900E-6	   5.921000E-6
   8.299000E+0	   3.870000E-6	   7.044000E-6	  -5.817410E-4	   4.434000E-1	   1.436900E-6	   5.921000E-6
   8.434000E+0	   3.870000E-6	   7.042000E-6	  -6.127360E-4	   4.434000E-1	   1.437500E-6	   5.922000E-6
   8.580000E+0	   3.869000E-6	   7.041000E-6	  -6.127360E-4	   4.430000E-1	   1.438000E-6	   5.923000E-6
   8.733000E+0	   3.867000E-6	   7.040000E-6	  -5.578990E-4	   4.430000E-1	   1.438000E-6	   5.923000E-6
   8.881000E+0	   3.865000E-6	   7.040000E-6	  -5.578990E-4	   4.428000E-1	   1.437700E-6	   5.923000E-6
   9.028000E+0	   3.863000E-6	   7.039000E-6	  -5.602840E-4	   4.428000E-1	   1.437500E-6	   5.923000E-6
   9.189000E+0	   3.861000E-6	   7.039000E-6	  -5.602840E-4	   4.425000E-1	   1.437500E-6	   5.922000E-6
   9.336000E+0	   3.860000E-6	   7.038000E-6	  -5.602840E-4	   4.425000E-1	   1.438000E-6	   5.922000E-6
   9.471000E+0	   3.860000E-6	   7.037000E-6	  -5.602840E-4	   4.425000E-1	   1.438600E-6	   5.921000E-6
   9.605000E+0	   3.860000E-6	   7.037000E-6	  -5.340580E-4	   4.422000E-1	   1.439400E-6	   5.921000E-6
   9.743000E+0	   3.860000E-6	   7.037000E-6	  -5.340580E-4	   4.422000E-1	   1.439700E-6	   5.919000E-6
   9.879000E+0	   3.859000E-6	   7.037000E-6	  -5.388260E-4	   4.419000E-1	   1.439100E-6	   5.917000E-6
   1.003900E+1	   3.859000E-6	   7.036000E-6	  -5.388260E-4	   4.419000E-1	   1.437700E-6	   5.916000E-6
   1.018800E+1	   3.858000E-6	   7.035000E-6	  -6.175040E-4	   4.417000E-1	   1.435800E-6	   5.914000E-6
   1.034900E+1	   3.857000E-6	   7.035000E-6	  -6.175040E-4	   4.417000E-1	   1.434700E-6	   5.912000E-6
   1.047000E+1	   3.857000E-6	   7.035000E-6	  -6.246570E-4	   4.417000E-1	   1.433600E-6	   5.911000E-6
   1.061800E+1	   3.857000E-6	   7.036000E-6	  -6.246570E-4	   4.413000E-1	   1.432800E-6	   5.910000E-6
   1.075800E+1	   3.857000E-6	   7.037000E-6	  -6.556510E-4	   4.413000E-1	   1.431700E-6	   5.910000E-6
   1.090400E+1	   3.857000E-6	   7.038000E-6	  -6.556510E-4	   4.411000E-1	   1.430700E-6	   5.909000E-6
   1.103900E+1	   3.857000E-6	   7.039000E-6	  -6.461140E-4	   4.411000E-1	   1.429500E-6	   5.909000E-6
   1.118400E+1	   3.857000E-6	   7.040000E-6	  -6.461140E-4	   4.411000E-1	   1.428700E-6	   5.909000E-6
   1.131800E+1	   3.857000E-6	   7.042000E-6	  -6.222720E-4	   4.408000E-1	   1.427600E-6	   5.909000E-6
   1.146300E+1	   3.856000E-6	   7.042000E-6	  -6.222720E-4	   4.408000E-1	   1.426800E-6	   5.909000E-6
   1.158300E+1	   3.855000E-6	   7.042000E-6	  -6.222720E-4	   4.405000E-1	   1.425800E-6	   5.908000E-6
   1.171900E+1	   3.855000E-6	   7.042000E-6	  -6.222720E-4	   4.405000E-1	   1.424900E-6	   5.909000E-6
   1.185300E+1	   3.854000E-6	   7.042000E-6	  -6.270410E-4	   4.402000E-1	   1.424000E-6	   5.910000E-6
   1.199700E+1	   3.853000E-6	   7.042000E-6	  -6.270410E-4	   4.402000E-1	   1.423400E-6	   5.910000E-6
   1.213000E+1	   3.850000E-6	   7.043000E-6	  -6.079670E-4	   4.402000E-1	   1.423100E-6	   5.911000E-6
   1.227800E+1	   3.849000E-6	   7.043000E-6	  -6.079670E-4	   4.400000E-1	   1.422700E-6	   5.911000E-6
   1.241100E+1	   3.849000E-6	   7.043000E-6	  -6.246570E-4	   4.400000E-1	   1.422300E-6	   5.912000E-6
   1.255900E+1	   3.849000E-6	   7.043000E-6	  -6.246570E-4	   4.400000E-1	   1.421600E-6	   5.912000E-6
   1.269800E+1	   3.849000E-6	   7.043000E-6	  -5.984310E-4	   4.396000E-1	   1.420900E-6	   5.911000E-6
   1.284500E+1	   3.849000E-6	   7.042000E-6	  -5.984310E-4	   4.396000E-1	   1.420700E-6	   5.911000E-6
   1.297900E+1	   3.849000E-6	   7.042000E-6	  -6.175040E-4	   4.394000E-1	   1.420700E-6	   5.911000E-6
   1.312600E+1	   3.849000E-6	   7.042000E-6	  -6.175040E-4	   4.394000E-1	   1.421600E-6	   5.910000E-6
   1.327400E+1	   3.848000E-6	   7.042000E-6	  -6.365780E-4	   4.394000E-1	   1.423500E-6	   5.910000E-6
   1.342200E+1	   3.847000E-6	   7.042000E-6	  -6.365780E-4	   4.390000E-1	   1.426000E-6	   5.911000E-6
   1.355700E+1	   3.846000E-6	   7.042000E-6	  -6.341930E-4	   4.390000E-1	   1.429500E-6	   5.912000E-6
   1.370800E+1	   3.846000E-6	   7.043000E-6	  -6.341930E-4	   4.390000E-1	   1.432700E-6	   5.914000E-6
   1.385600E+1	   3.846000E-6	   7.043000E-6	  -6.341930E-4	   4.387000E-1	   1.435100E-6	   5.914000E-6
   1.400300E+1	   3.846000E-6	   7.044000E-6	  -6.341930E-4	   4.387000E-1	   1.436100E-6	   5.915000E-6
   1.415200E+1	   3.847000E-6	   7.045000E-6	  -6.389620E-4	   4.383000E-1	   1.435800E-6	   5.915000E-6
   1.429900E+1	   3.847000E-6	   7.046000E-6	  -6.389620E-4	   4.383000E-1	   1.435400E-6	   5.915000E-6
   1.443200E+1	   3.848000E-6	   7.045000E-6	  -6.532670E-4	   4.383000E-1	   1.435300E-6	   5.914000E-6
   1.458000E+1	   3.847000E-6	   7.045000E-6	  -6.532670E-4	   4.380000E-1	   1.435500E-6	   5.914000E-6
   1.471700E+1	   3.845000E-6	   7.044000E-6	  -6.747250E-4	   4.380000E-1	   1.435900E-6	   5.913000E-6
   1.486400E+1	   3.843000E-6	   7.044000E-6	  -6.747250E-4	   4.380000E-1	   1.436100E-6	   5.912000E-6
   1.500900E+1	   3.842000E-6	   7.045000E-6	  -6.461140E-4	   4.377000E-1	   1.435300E-6	   5.911000E-6
   1.515600E+1	   3.840000E-6	   7.045000E-6	  -6.461140E-4	   4.377000E-1	   1.433900E-6	   5.911000E-6
   1.528800E+1	   3.839000E-6	   7.045000E-6	  -6.365780E-4	   4.374000E-1	   1.431400E-6	   5.910000E-6
   1.543400E+1	   3.839000E-6	   7.046000E-6	  -6.365780E-4	   4.374000E-1	   1.429500E-6	   5.910000E-6
   1.556800E+1	   3.839000E-6	   7.045000E-6	  -6.151200E-4	   4.374000E-1	   1.427900E-6	   5.908000E-6
   1.571900E+1	   3.839000E-6	   7.044000E-6	  -6.151200E-4	   4.371000E-1	   1.427300E-6	   5.907000E-6
   1.585400E+1	   3.839000E-6	   7.043000E-6	  -5.960460E-4	   4.371000E-1	   1.426700E-6	   5.907000E-6
   1.600000E+1	   3.840000E-6	   7.042000E-6	  -5.960460E-4	   4.369000E-1	   1.426800E-6	   5.907000E-6
   1.615000E+1	   3.840000E-6	   7.042000E-6	  -6.365780E-4	   4.369000E-1	   1.427800E-6	   5.907000E-6
   1.630900E+1	   3.841000E-6	   7.041000E-6	  -6.365780E-4	   4.365000E-1	   1.429200E-6	   5.908000E-6
   1.643100E+1	   3.842000E-6	   7.041000E-6	  -5.984310E-4	   4.365000E-1	   1.430900E-6	   5.908000E-6
   1.657800E+1	   3.843000E-6	   7.041000E-6	  -5.984310E-4	   4.365000E-1	   1.432300E-6	   5.908000E-6
   1.671700E+1	   3.844000E-6	   7.042000E-6	  -6.127360E-4	   4.362000E-1	   1.432700E-6	   5.909000E-6
   1.687700E+1	   3.844000E-6	   7.042000E-6	  -6.127360E-4	   4.362000E-1	   1.432500E-6	   5.910000E-6
   1.701200E+1	   3.845000E-6	   7.043000E-6	  -6.318090E-4	   4.362000E-1	   1.432000E-6	   5.910000E-6
   1.717000E+1	   3.846000E-6	   7.043000E-6	  -6.318090E-4	   4.359000E-1	   1.432000E-6	   5.909000E-6
   1.730400E+1	   3.847000E-6	   7.044000E-6	  -6.127360E-4	   4.359000E-1	   1.432300E-6	   5.908000E-6
   1.745000E+1	   3.847000E-6	   7.044000E-6	  -6.127360E-4	   4.359000E-1	   1.432700E-6	   5.906000E-6
   1.762100E+1	   3.848000E-6	   7.044000E-6	  -6.675720E-4	   4.355000E-1	   1.433500E-6	   5.905000E-6
   1.777600E+1	   3.849000E-6	   7.044000E-6	  -6.675720E-4	   4.355000E-1	   1.434200E-6	   5.904000E-6
   1.791000E+1	   3.850000E-6	   7.044000E-6	  -6.437300E-4	   4.353000E-1	   1.435400E-6	   5.903000E-6
   1.811200E+1	   3.851000E-6	   7.043000E-6	  -6.437300E-4	   4.353000E-1	   1.435800E-6	   5.902000E-6
   1.825900E+1	   3.851000E-6	   7.044000E-6	  -6.365780E-4	   4.350000E-1	   1.435500E-6	   5.902000E-6
   1.840700E+1	   3.851000E-6	   7.045000E-6	  -6.365780E-4	   4.350000E-1	   1.434700E-6	   5.902000E-6
   1.852900E+1	   3.850000E-6	   7.046000E-6	  -6.389620E-4	   4.350000E-1	   1.433900E-6	   5.903000E-6
   1.868000E+1	   3.849000E-6	   7.046000E-6	  -6.389620E-4	   4.347000E-1	   1.433400E-6	   5.904000E-6
   1.881500E+1	   3.848000E-6	   7.044000E-6	  -6.246570E-4	   4.347000E-1	   1.433100E-6	   5.905000E-6
   1.896100E+1	   3.847000E-6	   7.043000E-6	  -6.246570E-4	   4.344000E-1	   1.433300E-6	   5.906000E-6
   1.909700E+1	   3.846000E-6	   7.042000E-6	  -6.484990E-4	   4.344000E-1	   1.434600E-6	   5.906000E-6
   1.929700E+1	   3.846000E-6	   7.042000E-6	  -6.484990E-4	   4.341000E-1	   1.435200E-6	   5.906000E-6
   1.941600E+1	   3.846000E-6	   7.042000E-6	  -6.580350E-4	   4.341000E-1	   1.435800E-6	   5.907000E-6
   1.956300E+1	   3.846000E-6	   7.042000E-6	  -6.580350E-4	   4.341000E-1	   1.436600E-6	   5.908000E-6
   1.971600E+1	   3.846000E-6	   7.040000E-6	  -6.294250E-4	   4.338000E-1	   1.437800E-6	   5.909000E-6
   1.985000E+1	   3.847000E-6	   7.040000E-6	  -6.294250E-4	   4.338000E-1	   1.438700E-6	   5.910000E-6
   1.998600E+1	   3.847000E-6	   7.038000E-6	  -6.270410E-4	   4.335000E-1	   1.439200E-6	   5.911000E-6
   2.014800E+1	   3.846000E-6	   7.037000E-6	  -6.270410E-4	   4.335000E-1	   1.438000E-6	   5.913000E-6
   2.032200E+1	   3.846000E-6	   7.035000E-6	  -6.461140E-4	   4.332000E-1	   1.436200E-6	   5.914000E-6
   2.047000E+1	   3.846000E-6	   7.034000E-6	  -6.461140E-4	   4.332000E-1	   1.434200E-6	   5.915000E-6
   2.060600E+1	   3.845000E-6	   7.033000E-6	  -6.651880E-4	   4.332000E-1	   1.431200E-6	   5.917000E-6
   2.075800E+1	   3.844000E-6	   7.033000E-6	  -6.651880E-4	   4.329000E-1	   1.428900E-6	   5.918000E-6
   2.089100E+1	   3.843000E-6	   7.032000E-6	  -6.365780E-4	   4.329000E-1	   1.426500E-6	   5.920000E-6
   2.105300E+1	   3.842000E-6	   7.032000E-6	  -6.365780E-4	   4.329000E-1	   1.425100E-6	   5.921000E-6
   2.118700E+1	   3.842000E-6	   7.033000E-6	  -6.270410E-4	   4.325000E-1	   1.424600E-6	   5.921000E-6
   2.133400E+1	   3.843000E-6	   7.034000E-6	  -6.270410E-4	   4.325000E-1	   1.424700E-6	   5.921000E-6
   2.146900E+1	   3.844000E-6	   7.036000E-6	  -6.008150E-4	   4.325000E-1	   1.425300E-6	   5.920000E-6
   2.162700E+1	   3.845000E-6	   7.037000E-6	  -6.008150E-4	   4.322000E-1	   1.425700E-6	   5.918000E-6
   2.176800E+1	   3.846000E-6	   7.039000E-6	  -6.008150E-4	   4.322000E-1	   1.425800E-6	   5.917000E-6
   2.192500E+1	   3.847000E-6	   7.040000E-6	  -6.008150E-4	   4.319000E-1	   1.425600E-6	   5.916000E-6
   2.205900E+1	   3.847000E-6	   7.041000E-6	  -6.103520E-4	   4.319000E-1	   1.425600E-6	   5.916000E-6
   2.220300E+1	   3.847000E-6	   7.042000E-6	  -6.103520E-4	   4.319000E-1	   1.426300E-6	   5.916000E-6
   2.233600E+1	   3.846000E-6	   7.042000E-6	  -6.175040E-4	   4.316000E-1	   1.428400E-6	   5.916000E-6
   2.249500E+1	   3.845000E-6	   7.042000E-6	  -6.175040E-4	   4.316000E-1	   1.430300E-6	   5.915000E-6
   2.263100E+1	   3.844000E-6	   7.042000E-6	  -6.294250E-4	   4.313000E-1	   1.432500E-6	   5.914000E-6
   2.279500E+1	   3.843000E-6	   7.042000E-6	  -6.294250E-4	   4.313000E-1	   1.433600E-6	   5.913000E-6
   2.294300E+1	   3.842000E-6	   7.043000E-6	  -6.532670E-4	   4.311000E-1	   1.434200E-6	   5.912000E-6
   2.309100E+1	   3.842000E-6	   7.044000E-6	  -6.532670E-4	   4.311000E-1	   1.434400E-6	   5.912000E-6
   2.321200E+1	   3.842000E-6	   7.044000E-6	  -6.198880E-4	   4.308000E-1	   1.434400E-6	   5.912000E-6
   2.335900E+1	   3.842000E-6	   7.046000E-6	  -6.198880E-4	   4.308000E-1	   1.434300E-6	   5.912000E-6
   2.349500E+1	   3.843000E-6	   7.047000E-6	  -6.198880E-4	   4.308000E-1	   1.433900E-6	   5.912000E-6
   2.364100E+1	   3.842000E-6	   7.047000E-6	  -6.198880E-4	   4.305000E-1	   1.433400E-6	   5.912000E-6
   2.376600E+1	   3.841000E-6	   7.047000E-6	  -6.437300E-4	   4.305000E-1	   1.433200E-6	   5.912000E-6
   2.391200E+1	   3.840000E-6	   7.047000E-6	  -6.437300E-4	   4.302000E-1	   1.433600E-6	   5.912000E-6
   2.406000E+1	   3.838000E-6	   7.045000E-6	  -6.341930E-4	   4.302000E-1	   1.435000E-6	   5.913000E-6
   2.420700E+1	   3.837000E-6	   7.043000E-6	  -6.341930E-4	   4.302000E-1	   1.436100E-6	   5.913000E-6
   2.432800E+1	   3.836000E-6	   7.042000E-6	  -6.318090E-4	   4.299000E-1	   1.437300E-6	   5.913000E-6
   2.447500E+1	   3.835000E-6	   7.040000E-6	  -6.318090E-4	   4.299000E-1	   1.437600E-6	   5.914000E-6
   2.461000E+1	   3.835000E-6	   7.037000E-6	  -6.413460E-4	   4.296000E-1	   1.437100E-6	   5.914000E-6
   2.476000E+1	   3.835000E-6	   7.036000E-6	  -6.413460E-4	   4.296000E-1	   1.435500E-6	   5.915000E-6
   2.490800E+1	   3.834000E-6	   7.036000E-6	  -6.103520E-4	   4.296000E-1	   1.433100E-6	   5.915000E-6
   2.505600E+1	   3.833000E-6	   7.037000E-6	  -6.103520E-4	   4.296000E-1	   1.430900E-6	   5.916000E-6
   2.519100E+1	   3.833000E-6	   7.039000E-6	  -6.270410E-4	   4.292000E-1	   1.427700E-6	   5.915000E-6
   2.535100E+1	   3.832000E-6	   7.040000E-6	  -6.270410E-4	   4.292000E-1	   1.426000E-6	   5.914000E-6
   2.548500E+1	   3.832000E-6	   7.041000E-6	  -6.151200E-4	   4.292000E-1	   1.425300E-6	   5.913000E-6
   2.563200E+1	   3.832000E-6	   7.041000E-6	  -6.151200E-4	   4.292000E-1	   1.425600E-6	   5.912000E-6
   2.577200E+1	   3.832000E-6	   7.042000E-6	  -6.318090E-4	   4.288000E-1	   1.426000E-6	   5.911000E-6
   2.591900E+1	   3.832000E-6	   7.042000E-6	  -6.318090E-4	   4.288000E-1	   1.426000E-6	   5.910000E-6
   2.607200E+1	   3.833000E-6	   7.043000E-6	  -6.270410E-4	   4.284000E-1	   1.425200E-6	   5.909000E-6
   2.622900E+1	   3.834000E-6	   7.043000E-6	  -6.270410E-4	   4.284000E-1	   1.424300E-6	   5.908000E-6
   2.635000E+1	   3.835000E-6	   7.043000E-6	  -6.723400E-4	   4.284000E-1	   1.423800E-6	   5.907000E-6
   2.649700E+1	   3.835000E-6	   7.043000E-6	  -6.723400E-4	   4.281000E-1	   1.423800E-6	   5.906000E-6
   2.663100E+1	   3.836000E-6	   7.042000E-6	  -6.675720E-4	   4.281000E-1	   1.424900E-6	   5.906000E-6
   2.678400E+1	   3.838000E-6	   7.042000E-6	  -6.675720E-4	   4.281000E-1	   1.426600E-6	   5.905000E-6
   2.693200E+1	   3.839000E-6	   7.042000E-6	  -6.532670E-4	   4.278000E-1	   1.428800E-6	   5.904000E-6
   2.708000E+1	   3.840000E-6	   7.041000E-6	  -6.532670E-4	   4.278000E-1	   1.430500E-6	   5.904000E-6
   2.721500E+1	   3.842000E-6	   7.041000E-6	  -6.604190E-4	   4.275000E-1	   1.431400E-6	   5.903000E-6
   2.736300E+1	   3.842000E-6	   7.041000E-6	  -6.604190E-4	   4.275000E-1	   1.431400E-6	   5.903000E-6
   2.748100E+1	   3.843000E-6	   7.041000E-6	  -6.604190E-4	   4.275000E-1	   1.430900E-6	   5.902000E-6
   2.760400E+1	   3.843000E-6	   7.041000E-6	  -6.604190E-4	   4.272000E-1	   1.430700E-6	   5.903000E-6
   2.772900E+1	   3.843000E-6	   7.041000E-6	  -6.604190E-4	   4.272000E-1	   1.430800E-6	   5.903000E-6
   2.786100E+1	   3.843000E-6	   7.042000E-6	  -6.604190E-4	   4.272000E-1	   1.431400E-6	   5.904000E-6
   2.799600E+1	   3.842000E-6	   7.042000E-6	  -6.675720E-4	   4.269000E-1	   1.431900E-6	   5.905000E-6
   2.815900E+1	   3.842000E-6	   7.043000E-6	  -6.675720E-4	   4.269000E-1	   1.432300E-6	   5.905000E-6
   2.830500E+1	   3.842000E-6	   7.043000E-6	  -6.651880E-4	   4.266000E-1	   1.433100E-6	   5.906000E-6
   2.845300E+1	   3.841000E-6	   7.043000E-6	  -6.651880E-4	   4.266000E-1	   1.434400E-6	   5.907000E-6
   2.860100E+1	   3.840000E-6	   7.042000E-6	  -6.914140E-4	   4.264000E-1	   1.435800E-6	   5.908000E-6
   2.875300E+1	   3.840000E-6	   7.042000E-6	  -6.914140E-4	   4.264000E-1	   1.436100E-6	   5.909000E-6
   2.888700E+1	   3.839000E-6	   7.041000E-6	  -6.747250E-4	   4.264000E-1	   1.435500E-6	   5.910000E-6
   2.902200E+1	   3.838000E-6	   7.040000E-6	  -6.747250E-4	   4.260000E-1	   1.434700E-6	   5.911000E-6
   2.915900E+1	   3.837000E-6	   7.039000E-6	  -6.794930E-4	   4.260000E-1	   1.433600E-6	   5.913000E-6
   2.931900E+1	   3.837000E-6	   7.039000E-6	  -6.794930E-4	   4.258000E-1	   1.432500E-6	   5.915000E-6
   2.945300E+1	   3.837000E-6	   7.039000E-6	  -6.389620E-4	   4.258000E-1	   1.431300E-6	   5.917000E-6
   2.961300E+1	   3.837000E-6	   7.040000E-6	  -6.389620E-4	   4.255000E-1	   1.430600E-6	   5.918000E-6
   2.975300E+1	   3.836000E-6	   7.041000E-6	  -6.365780E-4	   4.255000E-1	   1.430100E-6	   5.918000E-6
   2.990100E+1	   3.835000E-6	   7.042000E-6	  -6.365780E-4	   4.255000E-1	   1.429600E-6	   5.917000E-6
   3.003500E+1	   3.834000E-6	   7.043000E-6	  -6.031990E-4	   4.251000E-1	   1.428900E-6	   5.916000E-6
   3.018300E+1	   3.833000E-6	   7.043000E-6	  -6.031990E-4	   4.251000E-1	   1.427900E-6	   5.915000E-6
   3.031900E+1	   3.835000E-6	   7.043000E-6	  -6.079670E-4	   4.251000E-1	   1.426700E-6	   5.913000E-6
   3.047900E+1	   3.836000E-6	   7.042000E-6	  -6.079670E-4	   4.248000E-1	   1.426200E-6	   5.913000E-6
   3.061400E+1	   3.837000E-6	   7.040000E-6	  -5.936620E-4	   4.248000E-1	   1.426300E-6	   5.914000E-6
   3.078000E+1	   3.839000E-6	   7.039000E-6	  -5.936620E-4	   4.248000E-1	   1.427200E-6	   5.914000E-6
   3.091200E+1	   3.840000E-6	   7.038000E-6	  -6.198880E-4	   4.244000E-1	   1.428300E-6	   5.915000E-6
