    Time: 2018-3-22 12:26:11
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\20180321\2018-03\2018-03\180322\180322.001
Experimenter: 
Sample:







     180322_001_Time	 180322_001_LI5640_X	 180322_001_K2612_Va	 180322_001_K2612_Ib
   2.690000E+0	   6.814000E-6	   1.000040E+1	   5.865100E-7
   2.728000E+0	   6.814000E-6	   1.000040E+1	   5.865100E-7
   2.765000E+0	   6.814000E-6	   1.000040E+1	   5.865100E-7
   2.802000E+0	   6.814000E-6	   1.000040E+1	   5.865100E-7
   2.841000E+0	   6.814000E-6	   9.999400E+0	   5.865100E-7
   2.893000E+0	   6.814000E-6	   9.999400E+0	   5.400180E-7
   2.929000E+0	   6.814000E-6	   9.999400E+0	   5.400180E-7
   2.979000E+0	   6.814000E-6	   9.998460E+0	   5.400180E-7
   3.018000E+0	   6.814000E-6	   9.998460E+0	   5.626680E-7
   3.056000E+0	   6.814000E-6	   9.998460E+0	   5.626680E-7
   3.105000E+0	   6.814000E-6	   9.997490E+0	   5.626680E-7
   3.143000E+0	   6.814000E-6	   9.997490E+0	   5.793570E-7
   3.181000E+0	   6.814000E-6	   9.997490E+0	   5.793570E-7
   3.236000E+0	   6.815000E-6	   9.996570E+0	   5.793570E-7
   3.290000E+0	   6.815000E-6	   9.996570E+0	   5.555150E-7
   3.325000E+0	   6.815000E-6	   9.996570E+0	   5.555150E-7
   3.376000E+0	   6.815000E-6	   9.995290E+0	   5.555150E-7
   3.429000E+0	   6.815000E-6	   9.995290E+0	   5.900860E-7
   3.465000E+0	   6.816000E-6	   9.995290E+0	   5.900860E-7
   3.517000E+0	   6.816000E-6	   9.994320E+0	   5.900860E-7
   3.569000E+0	   6.816000E-6	   9.994320E+0	   5.733970E-7
   3.604000E+0	   6.817000E-6	   9.994320E+0	   5.733970E-7
   3.657000E+0	   6.817000E-6	   9.993350E+0	   5.733970E-7
   3.710000E+0	   6.818000E-6	   9.993350E+0	   5.686280E-7
   3.745000E+0	   6.818000E-6	   9.993350E+0	   5.686280E-7
   3.795000E+0	   6.819000E-6	   9.992420E+0	   5.686280E-7
   3.849000E+0	   6.819000E-6	   9.992420E+0	   5.626680E-7
   3.885000E+0	   6.820000E-6	   9.992420E+0	   5.626680E-7
   3.937000E+0	   6.820000E-6	   9.991470E+0	   5.626680E-7
   3.989000E+0	   6.820000E-6	   9.991470E+0	   5.471710E-7
   4.026000E+0	   6.821000E-6	   9.991470E+0	   5.471710E-7
   4.078000E+0	   6.821000E-6	   9.990470E+0	   5.471710E-7
   4.129000E+0	   6.821000E-6	   9.990470E+0	   5.245210E-7
   4.165000E+0	   6.821000E-6	   9.989520E+0	   5.245210E-7
   4.204000E+0	   6.821000E-6	   9.989520E+0	   5.447860E-7
   4.246000E+0	   6.820000E-6	   9.989520E+0	   5.447860E-7
   4.298000E+0	   6.820000E-6	   9.988240E+0	   5.447860E-7
   4.348000E+0	   6.820000E-6	   9.988240E+0	   4.780290E-7
   4.399000E+0	   6.819000E-6	   9.987310E+0	   4.780290E-7
   4.452000E+0	   6.819000E-6	   9.987310E+0	   4.947190E-7
   4.487000E+0	   6.818000E-6	   9.987310E+0	   4.947190E-7
   4.540000E+0	   6.818000E-6	   9.986350E+0	   4.947190E-7
   4.594000E+0	   6.817000E-6	   9.986350E+0	   4.601480E-7
   4.630000E+0	   6.817000E-6	   9.985430E+0	   4.601480E-7
   4.680000E+0	   6.816000E-6	   9.985430E+0	   4.851820E-7
   4.716000E+0	   6.816000E-6	   9.985430E+0	   4.851820E-7
   4.766000E+0	   6.815000E-6	   9.984460E+0	   4.851820E-7
   4.806000E+0	   6.815000E-6	   9.984460E+0	   4.851820E-7
   4.842000E+0	   6.814000E-6	   9.984460E+0	   4.851820E-7
   4.895000E+0	   6.814000E-6	   9.983500E+0	   4.851820E-7
   4.947000E+0	   6.814000E-6	   9.983500E+0	   4.875660E-7
   4.982000E+0	   6.813000E-6	   9.983500E+0	   4.875660E-7
   5.036000E+0	   6.813000E-6	   9.982190E+0	   4.875660E-7
   5.087000E+0	   6.813000E-6	   9.982190E+0	   5.114080E-7
   5.123000E+0	   6.814000E-6	   9.982190E+0	   5.114080E-7
   5.176000E+0	   6.814000E-6	   9.981290E+0	   5.114080E-7
   5.232000E+0	   6.814000E-6	   9.981290E+0	   5.531310E-7
   5.268000E+0	   6.815000E-6	   9.981290E+0	   5.531310E-7
   5.321000E+0	   6.816000E-6	   9.980290E+0	   5.531310E-7
   5.373000E+0	   6.816000E-6	   9.980290E+0	   5.400180E-7
   5.409000E+0	   6.817000E-6	   9.980290E+0	   5.400180E-7
   5.462000E+0	   6.817000E-6	   9.979420E+0	   5.400180E-7
   5.513000E+0	   6.818000E-6	   9.979420E+0	   5.209450E-7
   5.552000E+0	   6.818000E-6	   9.979420E+0	   5.209450E-7
   5.601000E+0	   6.818000E-6	   9.978450E+0	   5.209450E-7
   5.640000E+0	   6.819000E-6	   9.978450E+0	   5.578990E-7
   5.679000E+0	   6.819000E-6	   9.978450E+0	   5.578990E-7
   5.728000E+0	   6.819000E-6	   9.977450E+0	   5.578990E-7
   5.766000E+0	   6.820000E-6	   9.977450E+0	   5.126000E-7
   5.805000E+0	   6.820000E-6	   9.977450E+0	   5.126000E-7
   5.855000E+0	   6.820000E-6	   9.976570E+0	   5.126000E-7
   5.906000E+0	   6.820000E-6	   9.976570E+0	   5.638600E-7
   5.944000E+0	   6.820000E-6	   9.976570E+0	   5.638600E-7
   5.994000E+0	   6.820000E-6	   9.975270E+0	   5.638600E-7
   6.032000E+0	   6.820000E-6	   9.975270E+0	   5.245210E-7
   6.070000E+0	   6.820000E-6	   9.975270E+0	   5.245210E-7
   6.120000E+0	   6.819000E-6	   9.974290E+0	   5.245210E-7
   6.159000E+0	   6.819000E-6	   9.974290E+0	   4.827980E-7
   6.195000E+0	   6.819000E-6	   9.974290E+0	   4.827980E-7
   6.250000E+0	   6.819000E-6	   9.973360E+0	   4.827980E-7
   6.289000E+0	   6.819000E-6	   9.973360E+0	   5.483630E-7
   6.327000E+0	   6.819000E-6	   9.973360E+0	   5.483630E-7
   6.376000E+0	   6.818000E-6	   9.972430E+0	   5.483630E-7
   6.416000E+0	   6.818000E-6	   9.972430E+0	   4.827980E-7
   6.452000E+0	   6.818000E-6	   9.972430E+0	   4.827980E-7
   6.502000E+0	   6.818000E-6	   9.971470E+0	   4.827980E-7
   6.540000E+0	   6.818000E-6	   9.971470E+0	   4.827980E-7
   6.578000E+0	   6.818000E-6	   9.971470E+0	   5.412100E-7
   6.615000E+0	   6.817000E-6	   9.971470E+0	   5.412100E-7
   6.668000E+0	   6.817000E-6	   9.970590E+0	   5.412100E-7
   6.718000E+0	   6.817000E-6	   9.970590E+0	   5.209450E-7
   6.756000E+0	   6.817000E-6	   9.970590E+0	   5.209450E-7
   6.805000E+0	   6.817000E-6	   9.969500E+0	   5.209450E-7
   6.842000E+0	   6.817000E-6	   9.969500E+0	   5.209450E-7
   6.880000E+0	   6.817000E-6	   9.969500E+0	   5.209450E-7
   6.930000E+0	   6.816000E-6	   9.968320E+0	   5.209450E-7
   6.968000E+0	   6.816000E-6	   9.968320E+0	   5.209450E-7
   7.020000E+0	   6.816000E-6	   9.968320E+0	   5.161760E-7
   7.059000E+0	   6.816000E-6	   9.968320E+0	   5.161760E-7
   7.108000E+0	   6.815000E-6	   9.967330E+0	   5.161760E-7
   7.149000E+0	   6.815000E-6	   9.967330E+0	   5.865100E-7
   7.184000E+0	   6.814000E-6	   9.967330E+0	   5.865100E-7
   7.241000E+0	   6.814000E-6	   9.966430E+0	   5.865100E-7
   7.293000E+0	   6.814000E-6	   9.966430E+0	   5.674360E-7
   7.329000E+0	   6.813000E-6	   9.966430E+0	   5.674360E-7
   7.381000E+0	   6.813000E-6	   9.965450E+0	   5.674360E-7
   7.432000E+0	   6.813000E-6	   9.965450E+0	   5.948540E-7
   7.468000E+0	   6.813000E-6	   9.965450E+0	   5.948540E-7
   7.518000E+0	   6.813000E-6	   9.964450E+0	   5.948540E-7
   7.556000E+0	   6.812000E-6	   9.964450E+0	   6.222720E-7
   7.594000E+0	   6.812000E-6	   9.964450E+0	   6.222720E-7
   7.644000E+0	   6.812000E-6	   9.963560E+0	   6.222720E-7
   7.682000E+0	   6.812000E-6	   9.963560E+0	   6.020070E-7
   7.721000E+0	   6.812000E-6	   9.963560E+0	   6.020070E-7
   7.770000E+0	   6.812000E-6	   9.962590E+0	   6.020070E-7
   7.808000E+0	   6.812000E-6	   9.962590E+0	   6.139280E-7
   7.847000E+0	   6.812000E-6	   9.962590E+0	   6.139280E-7
   7.896000E+0	   6.811000E-6	   9.961320E+0	   6.139280E-7
   7.950000E+0	   6.811000E-6	   9.961320E+0	   6.234650E-7
   7.986000E+0	   6.811000E-6	   9.961320E+0	   6.234650E-7
   8.036000E+0	   6.811000E-6	   9.960370E+0	   6.234650E-7
   8.090000E+0	   6.811000E-6	   9.960370E+0	   6.341930E-7
   8.126000E+0	   6.810000E-6	   9.960370E+0	   6.341930E-7
   8.178000E+0	   6.810000E-6	   9.959460E+0	   6.341930E-7
   8.234000E+0	   6.810000E-6	   9.959460E+0	   6.031990E-7
   8.270000E+0	   6.810000E-6	   9.959460E+0	   6.031990E-7
   8.320000E+0	   6.810000E-6	   9.958460E+0	   6.031990E-7
   8.358000E+0	   6.810000E-6	   9.958460E+0	   6.163120E-7
   8.398000E+0	   6.810000E-6	   9.958460E+0	   6.163120E-7
   8.447000E+0	   6.810000E-6	   9.957490E+0	   6.163120E-7
   8.486000E+0	   6.810000E-6	   9.957490E+0	   5.936620E-7
   8.524000E+0	   6.810000E-6	   9.957490E+0	   5.936620E-7
   8.574000E+0	   6.810000E-6	   9.956580E+0	   5.936620E-7
   8.612000E+0	   6.811000E-6	   9.956580E+0	   6.127360E-7
   8.652000E+0	   6.811000E-6	   9.956580E+0	   6.127360E-7
   8.702000E+0	   6.811000E-6	   9.955300E+0	   6.127360E-7
   8.742000E+0	   6.812000E-6	   9.955300E+0	   6.163120E-7
   8.779000E+0	   6.812000E-6	   9.955300E+0	   6.163120E-7
   8.829000E+0	   6.812000E-6	   9.954340E+0	   6.163120E-7
   8.883000E+0	   6.813000E-6	   9.954340E+0	   6.496910E-7
   8.920000E+0	   6.813000E-6	   9.954340E+0	   6.496910E-7
   8.969000E+0	   6.814000E-6	   9.953380E+0	   6.496910E-7
   9.025000E+0	   6.815000E-6	   9.953380E+0	   6.043910E-7
   9.061000E+0	   6.816000E-6	   9.953380E+0	   6.043910E-7
   9.113000E+0	   6.816000E-6	   9.952390E+0	   6.043910E-7
   9.166000E+0	   6.817000E-6	   9.952390E+0	   5.948540E-7
   9.203000E+0	   6.818000E-6	   9.952390E+0	   5.948540E-7
   9.260000E+0	   6.818000E-6	   9.951440E+0	   5.948540E-7
   9.311000E+0	   6.819000E-6	   9.951440E+0	   6.091590E-7
   9.349000E+0	   6.820000E-6	   9.951440E+0	   6.091590E-7
   9.400000E+0	   6.820000E-6	   9.950490E+0	   6.091590E-7
   9.452000E+0	   6.820000E-6	   9.950490E+0	   5.972390E-7
   9.487000E+0	   6.820000E-6	   9.950490E+0	   5.972390E-7
   9.538000E+0	   6.820000E-6	   9.949560E+0	   5.972390E-7
   9.576000E+0	   6.820000E-6	   9.949560E+0	   5.745890E-7
   9.614000E+0	   6.820000E-6	   9.949560E+0	   5.745890E-7
   9.664000E+0	   6.820000E-6	   9.948260E+0	   5.745890E-7
   9.702000E+0	   6.820000E-6	   9.948260E+0	   5.364420E-7
   9.740000E+0	   6.820000E-6	   9.948260E+0	   5.364420E-7
   9.790000E+0	   6.820000E-6	   9.947300E+0	   5.364420E-7
   9.829000E+0	   6.820000E-6	   9.947300E+0	   5.471710E-7
   9.867000E+0	   6.820000E-6	   9.947300E+0	   5.471710E-7
   9.916000E+0	   6.820000E-6	   9.946370E+0	   5.471710E-7
   9.954000E+0	   6.820000E-6	   9.946370E+0	   5.936620E-7
   9.993000E+0	   6.819000E-6	   9.946370E+0	   5.936620E-7
   1.004400E+1	   6.819000E-6	   9.945420E+0	   5.936620E-7
   1.009500E+1	   6.818000E-6	   9.945420E+0	   6.139280E-7
   1.013200E+1	   6.818000E-6	   9.945420E+0	   6.139280E-7
   1.018100E+1	   6.818000E-6	   9.944470E+0	   6.139280E-7
   1.024000E+1	   6.817000E-6	   9.944470E+0	   5.924700E-7
   1.027700E+1	   6.817000E-6	   9.944470E+0	   5.924700E-7
   1.032600E+1	   6.816000E-6	   9.943560E+0	   5.924700E-7
   1.036600E+1	   6.816000E-6	   9.943560E+0	   6.222720E-7
   1.040200E+1	   6.816000E-6	   9.943560E+0	   6.222720E-7
   1.045200E+1	   6.815000E-6	   9.942620E+0	   6.222720E-7
   1.050600E+1	   6.815000E-6	   9.942620E+0	   6.270410E-7
   1.054300E+1	   6.814000E-6	   9.942620E+0	   6.270410E-7
   1.059300E+1	   6.814000E-6	   9.941330E+0	   6.270410E-7
   1.064500E+1	   6.814000E-6	   9.941330E+0	   6.330010E-7
   1.068100E+1	   6.814000E-6	   9.941330E+0	   6.330010E-7
   1.073100E+1	   6.813000E-6	   9.940400E+0	   6.330010E-7
   1.078500E+1	   6.813000E-6	   9.940400E+0	   6.556510E-7
   1.082100E+1	   6.813000E-6	   9.940400E+0	   6.556510E-7
   1.087100E+1	   6.813000E-6	   9.939400E+0	   6.556510E-7
   1.091000E+1	   6.813000E-6	   9.939400E+0	   6.663800E-7
   1.094700E+1	   6.813000E-6	   9.939400E+0	   6.663800E-7
   1.099900E+1	   6.813000E-6	   9.929590E+0	   6.663800E-7
   1.105000E+1	   6.813000E-6	   9.929590E+0	   6.532670E-7
   1.108700E+1	   6.813000E-6	   9.929590E+0	   6.532670E-7
   1.113600E+1	   6.813000E-6	   9.919460E+0	   6.532670E-7
   1.117500E+1	   6.813000E-6	   9.919460E+0	   6.401540E-7
   1.121200E+1	   6.813000E-6	   9.919460E+0	   6.401540E-7
   1.126700E+1	   6.812000E-6	   9.909610E+0	   6.401540E-7
   1.130700E+1	   6.812000E-6	   9.909610E+0	   6.031990E-7
   1.134300E+1	   6.812000E-6	   9.909610E+0	   6.031990E-7
   1.139200E+1	   6.812000E-6	   9.899390E+0	   6.031990E-7
   1.143100E+1	   6.812000E-6	   9.899390E+0	   6.210800E-7
   1.146900E+1	   6.811000E-6	   9.899390E+0	   6.210800E-7
   1.152100E+1	   6.810000E-6	   9.889530E+0	   6.210800E-7
   1.157300E+1	   6.810000E-6	   9.889530E+0	   5.698200E-7
   1.160800E+1	   6.810000E-6	   9.889530E+0	   5.698200E-7
   1.165900E+1	   6.809000E-6	   9.879360E+0	   5.698200E-7
   1.170000E+1	   6.809000E-6	   9.879360E+0	   5.686280E-7
   1.173600E+1	   6.808000E-6	   9.879360E+0	   5.686280E-7
   1.178900E+1	   6.808000E-6	   9.869490E+0	   5.686280E-7
   1.184100E+1	   6.807000E-6	   9.869490E+0	   6.330010E-7
   1.187900E+1	   6.807000E-6	   9.869490E+0	   6.330010E-7
   1.192800E+1	   6.807000E-6	   9.859330E+0	   6.330010E-7
   1.196700E+1	   6.807000E-6	   9.859330E+0	   6.616120E-7
   1.200600E+1	   6.807000E-6	   9.859330E+0	   6.616120E-7
   1.205600E+1	   6.807000E-6	   9.849480E+0	   6.616120E-7
   1.209400E+1	   6.807000E-6	   9.849480E+0	   6.401540E-7
   1.213300E+1	   6.807000E-6	   9.849480E+0	   6.401540E-7
   1.218300E+1	   6.807000E-6	   9.839320E+0	   6.401540E-7
   1.224200E+1	   6.807000E-6	   9.839320E+0	   5.900860E-7
   1.227800E+1	   6.807000E-6	   9.839320E+0	   5.900860E-7
   1.232900E+1	   6.807000E-6	   9.829530E+0	   5.900860E-7
   1.238300E+1	   6.807000E-6	   9.829530E+0	   5.400180E-7
   1.241900E+1	   6.808000E-6	   9.829530E+0	   5.400180E-7
   1.247100E+1	   6.808000E-6	   9.819280E+0	   5.400180E-7
   1.252900E+1	   6.808000E-6	   9.819280E+0	   5.602840E-7
   1.257300E+1	   6.809000E-6	   9.809440E+0	   5.602840E-7
   1.261100E+1	   6.809000E-6	   9.809440E+0	   5.543230E-7
   1.265000E+1	   6.810000E-6	   9.809440E+0	   5.543230E-7
   1.270300E+1	   6.810000E-6	   9.799240E+0	   5.543230E-7
   1.275500E+1	   6.810000E-6	   9.799240E+0	   5.829330E-7
   1.279100E+1	   6.812000E-6	   9.799240E+0	   5.829330E-7
   1.284400E+1	   6.812000E-6	   9.789400E+0	   5.829330E-7
   1.290100E+1	   6.813000E-6	   9.789400E+0	   6.103520E-7
   1.293200E+1	   6.814000E-6	   9.789400E+0	   6.103520E-7
   1.298400E+1	   6.815000E-6	   9.779260E+0	   6.103520E-7
   1.303700E+1	   6.816000E-6	   9.779260E+0	   6.008150E-7
   1.307300E+1	   6.817000E-6	   9.779260E+0	   6.008150E-7
   1.316600E+1	   6.819000E-6	   9.769410E+0	   6.008150E-7
   1.326300E+1	   6.820000E-6	   9.769410E+0	   6.091590E-7
   1.330000E+1	   6.820000E-6	   9.769410E+0	   6.091590E-7
   1.335200E+1	   6.821000E-6	   9.759230E+0	   6.091590E-7
   1.340300E+1	   6.821000E-6	   9.759230E+0	   6.282330E-7
   1.343900E+1	   6.822000E-6	   9.759230E+0	   6.282330E-7
   1.353300E+1	   6.822000E-6	   9.749370E+0	   6.282330E-7
   1.358400E+1	   6.822000E-6	   9.749370E+0	   5.662440E-7
   1.362000E+1	   6.822000E-6	   9.749370E+0	   5.662440E-7
   1.367000E+1	   6.822000E-6	   9.739230E+0	   5.662440E-7
   1.372200E+1	   6.822000E-6	   9.739230E+0	   6.127360E-7
   1.375900E+1	   6.821000E-6	   9.739230E+0	   6.127360E-7
   1.381100E+1	   6.821000E-6	   9.729390E+0	   6.127360E-7
   1.386300E+1	   6.821000E-6	   9.729390E+0	   6.008150E-7
   1.389900E+1	   6.820000E-6	   9.729390E+0	   6.008150E-7
   1.395200E+1	   6.820000E-6	   9.719590E+0	   6.008150E-7
   1.400300E+1	   6.819000E-6	   9.719590E+0	   5.960460E-7
   1.404000E+1	   6.818000E-6	   9.719590E+0	   5.960460E-7
   1.409100E+1	   6.817000E-6	   9.709410E+0	   5.960460E-7
   1.414300E+1	   6.816000E-6	   9.709410E+0	   5.722050E-7
   1.417800E+1	   6.815000E-6	   9.709410E+0	   5.722050E-7
   1.423600E+1	   6.814000E-6	   9.699590E+0	   5.722050E-7
   1.428800E+1	   6.813000E-6	   9.699590E+0	   5.686280E-7
   1.432400E+1	   6.813000E-6	   9.699590E+0	   5.686280E-7
   1.437400E+1	   6.812000E-6	   9.689410E+0	   5.686280E-7
   1.442800E+1	   6.812000E-6	   9.689410E+0	   6.234650E-7
   1.446500E+1	   6.811000E-6	   9.689410E+0	   6.234650E-7
   1.451600E+1	   6.810000E-6	   9.679590E+0	   6.234650E-7
   1.456800E+1	   6.810000E-6	   9.679590E+0	   5.614760E-7
   1.460200E+1	   6.810000E-6	   9.669430E+0	   5.614760E-7
   1.464100E+1	   6.810000E-6	   9.669430E+0	   5.650520E-7
   1.467800E+1	   6.809000E-6	   9.669430E+0	   5.650520E-7
   1.473100E+1	   6.809000E-6	   9.659540E+0	   5.650520E-7
   1.478200E+1	   6.809000E-6	   9.659540E+0	   5.745890E-7
   1.481800E+1	   6.809000E-6	   9.659540E+0	   5.745890E-7
   1.486900E+1	   6.809000E-6	   9.649350E+0	   5.745890E-7
   1.490800E+1	   6.809000E-6	   9.649350E+0	   5.960460E-7
   1.494600E+1	   6.810000E-6	   9.649350E+0	   5.960460E-7
   1.499800E+1	   6.810000E-6	   9.639470E+0	   5.960460E-7
   1.505000E+1	   6.810000E-6	   9.639470E+0	   5.841260E-7
   1.508500E+1	   6.810000E-6	   9.639470E+0	   5.841260E-7
   1.513500E+1	   6.810000E-6	   9.629320E+0	   5.841260E-7
   1.517400E+1	   6.810000E-6	   9.629320E+0	   6.699560E-7
   1.521200E+1	   6.810000E-6	   9.629320E+0	   6.699560E-7
   1.526600E+1	   6.810000E-6	   9.619460E+0	   6.699560E-7
   1.530300E+1	   6.810000E-6	   9.619460E+0	   6.496910E-7
   1.534200E+1	   6.810000E-6	   9.619460E+0	   6.496910E-7
   1.539100E+1	   6.810000E-6	   9.609340E+0	   6.496910E-7
   1.543100E+1	   6.809000E-6	   9.609340E+0	   6.341930E-7
   1.546900E+1	   6.809000E-6	   9.609340E+0	   6.341930E-7
   1.551800E+1	   6.809000E-6	   9.599490E+0	   6.341930E-7
   1.557000E+1	   6.809000E-6	   9.599490E+0	   6.604190E-7
   1.560700E+1	   6.809000E-6	   9.599490E+0	   6.604190E-7
   1.566000E+1	   6.809000E-6	   9.589310E+0	   6.604190E-7
   1.571100E+1	   6.809000E-6	   9.589310E+0	   6.246570E-7
   1.574700E+1	   6.810000E-6	   9.589310E+0	   6.246570E-7
   1.580000E+1	   6.810000E-6	   9.579430E+0	   6.246570E-7
   1.585100E+1	   6.810000E-6	   9.579430E+0	   6.520750E-7
   1.588700E+1	   6.810000E-6	   9.579430E+0	   6.520750E-7
   1.593700E+1	   6.810000E-6	   9.569250E+0	   6.520750E-7
   1.597500E+1	   6.810000E-6	   9.569250E+0	   6.163120E-7
   1.601300E+1	   6.811000E-6	   9.569250E+0	   6.163120E-7
   1.606500E+1	   6.811000E-6	   9.559390E+0	   6.163120E-7
   1.611700E+1	   6.811000E-6	   9.559390E+0	   6.330010E-7
   1.615300E+1	   6.812000E-6	   9.559390E+0	   6.330010E-7
   1.620500E+1	   6.812000E-6	   9.549240E+0	   6.330010E-7
   1.626100E+1	   6.812000E-6	   9.549240E+0	   6.234650E-7
   1.629800E+1	   6.813000E-6	   9.549240E+0	   6.234650E-7
   1.634900E+1	   6.813000E-6	   9.539390E+0	   6.234650E-7
   1.640200E+1	   6.813000E-6	   9.539390E+0	   6.258490E-7
   1.645200E+1	   6.814000E-6	   9.529240E+0	   6.258490E-7
   1.650300E+1	   6.814000E-6	   9.529240E+0	   6.294250E-7
   1.653900E+1	   6.814000E-6	   9.529240E+0	   6.294250E-7
   1.658900E+1	   6.814000E-6	   9.519380E+0	   6.294250E-7
   1.662800E+1	   6.814000E-6	   9.519380E+0	   6.270410E-7
   1.666600E+1	   6.814000E-6	   9.519380E+0	   6.270410E-7
   1.671600E+1	   6.814000E-6	   9.509220E+0	   6.270410E-7
   1.676800E+1	   6.814000E-6	   9.509220E+0	   5.912780E-7
   1.680400E+1	   6.814000E-6	   9.509220E+0	   5.912780E-7
   1.685500E+1	   6.813000E-6	   9.499330E+0	   5.912780E-7
   1.689400E+1	   6.813000E-6	   9.499330E+0	   6.496910E-7
   1.693200E+1	   6.813000E-6	   9.499330E+0	   6.496910E-7
   1.698100E+1	   6.813000E-6	   9.489170E+0	   6.496910E-7
