    Time: 2018-3-22 11:39:49
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\20180321\2018-03\180322\180322.003
Experimenter: 
Sample:







     180322_003_Time	 180322_003_LI5640_X	 180322_003_LI5640_X	 180322_003_K2612_Va	   180322_003_IPS120	 180322_003_LI5640_X	 180322_003_LI5640_X
   7.453000E+0	   7.729000E-6	   7.048000E-6	   1.961970E+1	  -4.500000E-1	   4.575000E-7	   3.929000E-6
   7.586000E+0	   7.731000E-6	   7.044000E-6	   1.960960E+1	  -4.500000E-1	   4.583000E-7	   3.929000E-6
   7.718000E+0	   7.732000E-6	   7.040000E-6	   1.959970E+1	  -4.500000E-1	   4.588000E-7	   3.928000E-6
   7.836000E+0	   7.734000E-6	   7.038000E-6	   1.958960E+1	  -4.500000E-1	   4.589000E-7	   3.927000E-6
   7.970000E+0	   7.735000E-6	   7.038000E-6	   1.958960E+1	  -4.500000E-1	   4.586000E-7	   3.926000E-6
   8.117000E+0	   7.736000E-6	   7.040000E-6	   1.957970E+1	  -4.500000E-1	   4.582000E-7	   3.924000E-6
   8.255000E+0	   7.737000E-6	   7.042000E-6	   1.956950E+1	  -4.500000E-1	   4.577000E-7	   3.923000E-6
   8.388000E+0	   7.737000E-6	   7.044000E-6	   1.955960E+1	  -4.500000E-1	   4.571000E-7	   3.922000E-6
   8.505000E+0	   7.736000E-6	   7.046000E-6	   1.954950E+1	  -4.500000E-1	   4.565000E-7	   3.921000E-6
   8.652000E+0	   7.736000E-6	   7.048000E-6	   1.954950E+1	  -4.500000E-1	   4.558000E-7	   3.921000E-6
   8.813000E+0	   7.736000E-6	   7.050000E-6	   1.953970E+1	  -4.500000E-1	   4.553000E-7	   3.921000E-6
   8.934000E+0	   7.736000E-6	   7.052000E-6	   1.952950E+1	  -4.500000E-1	   4.546000E-7	   3.922000E-6
   9.054000E+0	   7.736000E-6	   7.054000E-6	   1.951970E+1	  -4.500000E-1	   4.540000E-7	   3.923000E-6
   9.206000E+0	   7.736000E-6	   7.053000E-6	   1.951970E+1	  -4.500000E-1	   4.536000E-7	   3.924000E-6
   9.354000E+0	   7.736000E-6	   7.050000E-6	   1.950950E+1	  -4.500000E-1	   4.534000E-7	   3.925000E-6
   9.489000E+0	   7.737000E-6	   7.046000E-6	   1.949960E+1	  -4.500000E-1	   4.533000E-7	   3.926000E-6
   9.624000E+0	   7.737000E-6	   7.042000E-6	   1.948950E+1	  -4.500000E-1	   4.533000E-7	   3.927000E-6
   9.758000E+0	   7.737000E-6	   7.039000E-6	   1.947970E+1	  -4.500000E-1	   4.533000E-7	   3.928000E-6
   9.879000E+0	   7.737000E-6	   7.037000E-6	   1.946950E+1	  -4.500000E-1	   4.531000E-7	   3.930000E-6
   1.001300E+1	   7.737000E-6	   7.035000E-6	   1.945960E+1	  -4.500000E-1	   4.528000E-7	   3.931000E-6
   1.014600E+1	   7.735000E-6	   7.034000E-6	   1.944950E+1	  -4.500000E-1	   4.521000E-7	   3.932000E-6
   1.028600E+1	   7.734000E-6	   7.034000E-6	   1.943970E+1	  -4.500000E-1	   4.515000E-7	   3.932000E-6
   1.042000E+1	   7.733000E-6	   7.035000E-6	   1.942950E+1	  -4.500000E-1	   4.509000E-7	   3.932000E-6
   1.055300E+1	   7.733000E-6	   7.036000E-6	   1.941960E+1	  -4.500000E-1	   4.500000E-7	   3.932000E-6
   1.068600E+1	   7.732000E-6	   7.037000E-6	   1.940940E+1	  -4.500000E-1	   4.490000E-7	   3.931000E-6
   1.083500E+1	   7.732000E-6	   7.038000E-6	   1.939960E+1	  -4.500000E-1	   4.479000E-7	   3.931000E-6
   1.098000E+1	   7.731000E-6	   7.039000E-6	   1.939960E+1	  -4.500000E-1	   4.471000E-7	   3.930000E-6
   1.114500E+1	   7.731000E-6	   7.041000E-6	   1.938940E+1	  -4.500000E-1	   4.466000E-7	   3.929000E-6
   1.126900E+1	   7.731000E-6	   7.043000E-6	   1.937960E+1	  -4.500000E-1	   4.463000E-7	   3.929000E-6
   1.140200E+1	   7.731000E-6	   7.044000E-6	   1.936950E+1	  -4.500000E-1	   4.462000E-7	   3.929000E-6
   1.152100E+1	   7.732000E-6	   7.044000E-6	   1.935960E+1	  -4.500000E-1	   4.460000E-7	   3.929000E-6
   1.165400E+1	   7.733000E-6	   7.044000E-6	   1.935960E+1	  -4.500000E-1	   4.459000E-7	   3.929000E-6
   1.180500E+1	   7.733000E-6	   7.043000E-6	   1.934980E+1	  -4.500000E-1	   4.460000E-7	   3.928000E-6
   1.193700E+1	   7.734000E-6	   7.044000E-6	   1.933960E+1	  -4.500000E-1	   4.460000E-7	   3.926000E-6
   1.208600E+1	   7.734000E-6	   7.044000E-6	   1.933960E+1	  -4.500000E-1	   4.461000E-7	   3.924000E-6
   1.222600E+1	   7.734000E-6	   7.044000E-6	   1.932970E+1	  -4.500000E-1	   4.463000E-7	   3.921000E-6
   1.235900E+1	   7.734000E-6	   7.042000E-6	   1.931960E+1	  -4.500000E-1	   4.467000E-7	   3.919000E-6
   1.250600E+1	   7.734000E-6	   7.040000E-6	   1.930980E+1	  -4.500000E-1	   4.471000E-7	   3.918000E-6
   1.263900E+1	   7.733000E-6	   7.039000E-6	   1.929960E+1	  -4.500000E-1	   4.473000E-7	   3.917000E-6
   1.277300E+1	   7.733000E-6	   7.037000E-6	   1.928970E+1	  -4.500000E-1	   4.476000E-7	   3.916000E-6
   1.290700E+1	   7.732000E-6	   7.036000E-6	   1.927960E+1	  -4.500000E-1	   4.478000E-7	   3.916000E-6
   1.302700E+1	   7.731000E-6	   7.036000E-6	   1.926970E+1	  -4.500000E-1	   4.484000E-7	   3.916000E-6
   1.316100E+1	   7.731000E-6	   7.035000E-6	   1.925950E+1	  -4.500000E-1	   4.491000E-7	   3.917000E-6
   1.328600E+1	   7.731000E-6	   7.035000E-6	   1.924970E+1	  -4.500000E-1	   4.496000E-7	   3.918000E-6
   1.340600E+1	   7.730000E-6	   7.035000E-6	   1.923960E+1	  -4.500000E-1	   4.501000E-7	   3.919000E-6
   1.352800E+1	   7.730000E-6	   7.036000E-6	   1.922970E+1	  -4.500000E-1	   4.505000E-7	   3.920000E-6
   1.366100E+1	   7.730000E-6	   7.037000E-6	   1.921960E+1	  -4.500000E-1	   4.507000E-7	   3.921000E-6
   1.379600E+1	   7.729000E-6	   7.039000E-6	   1.920970E+1	  -4.500000E-1	   4.507000E-7	   3.922000E-6
   1.393000E+1	   7.729000E-6	   7.040000E-6	   1.919950E+1	  -4.500000E-1	   4.501000E-7	   3.924000E-6
   1.407700E+1	   7.729000E-6	   7.041000E-6	   1.919950E+1	  -4.500000E-1	   4.490000E-7	   3.925000E-6
   1.423000E+1	   7.729000E-6	   7.042000E-6	   1.918970E+1	  -4.500000E-1	   4.480000E-7	   3.926000E-6
   1.436400E+1	   7.729000E-6	   7.044000E-6	   1.917950E+1	  -4.500000E-1	   4.471000E-7	   3.927000E-6
   1.451200E+1	   7.729000E-6	   7.047000E-6	   1.916970E+1	  -4.500000E-1	   4.466000E-7	   3.927000E-6
   1.464600E+1	   7.729000E-6	   7.048000E-6	   1.915960E+1	  -4.500000E-1	   4.466000E-7	   3.928000E-6
   1.478000E+1	   7.729000E-6	   7.048000E-6	   1.914970E+1	  -4.500000E-1	   4.466000E-7	   3.928000E-6
   1.491200E+1	   7.729000E-6	   7.048000E-6	   1.913960E+1	  -4.500000E-1	   4.468000E-7	   3.928000E-6
   1.504800E+1	   7.730000E-6	   7.048000E-6	   1.912970E+1	  -4.500000E-1	   4.466000E-7	   3.927000E-6
   1.520000E+1	   7.730000E-6	   7.047000E-6	   1.912970E+1	  -4.500000E-1	   4.463000E-7	   3.927000E-6
   1.534900E+1	   7.730000E-6	   7.046000E-6	   1.911950E+1	  -4.500000E-1	   4.460000E-7	   3.925000E-6
   1.548300E+1	   7.731000E-6	   7.045000E-6	   1.910970E+1	  -4.500000E-1	   4.460000E-7	   3.924000E-6
   1.561700E+1	   7.731000E-6	   7.045000E-6	   1.909950E+1	  -4.500000E-1	   4.463000E-7	   3.923000E-6
   1.575100E+1	   7.731000E-6	   7.046000E-6	   1.908970E+1	  -4.500000E-1	   4.471000E-7	   3.922000E-6
   1.589800E+1	   7.731000E-6	   7.046000E-6	   1.907980E+1	  -4.500000E-1	   4.479000E-7	   3.922000E-6
   1.603100E+1	   7.730000E-6	   7.044000E-6	   1.906960E+1	  -4.500000E-1	   4.484000E-7	   3.923000E-6
   1.616800E+1	   7.728000E-6	   7.042000E-6	   1.905980E+1	  -4.500000E-1	   4.489000E-7	   3.924000E-6
   1.631700E+1	   7.726000E-6	   7.040000E-6	   1.905980E+1	  -4.500000E-1	   4.495000E-7	   3.924000E-6
   1.646600E+1	   7.726000E-6	   7.037000E-6	   1.904960E+1	  -4.500000E-1	   4.504000E-7	   3.925000E-6
   1.664000E+1	   7.726000E-6	   7.032000E-6	   1.903980E+1	  -4.500000E-1	   4.519000E-7	   3.925000E-6
   1.681400E+1	   7.727000E-6	   7.028000E-6	   1.903980E+1	  -4.500000E-1	   4.533000E-7	   3.924000E-6
   1.697800E+1	   7.728000E-6	   7.027000E-6	   1.902960E+1	  -4.500000E-1	   4.541000E-7	   3.924000E-6
   1.711200E+1	   7.729000E-6	   7.028000E-6	   1.901980E+1	  -4.500000E-1	   4.548000E-7	   3.924000E-6
   1.722100E+1	   7.731000E-6	   7.031000E-6	   1.900960E+1	  -4.500000E-1	   4.560000E-7	   3.924000E-6
   1.738400E+1	   7.733000E-6	   7.037000E-6	   1.900960E+1	  -4.500000E-1	   4.570000E-7	   3.924000E-6
   1.757300E+1	   7.735000E-6	   7.041000E-6	   1.899980E+1	  -4.500000E-1	   4.571000E-7	   3.924000E-6
   1.770600E+1	   7.737000E-6	   7.044000E-6	   1.898960E+1	  -4.500000E-1	   4.567000E-7	   3.923000E-6
   1.784100E+1	   7.738000E-6	   7.046000E-6	   1.897980E+1	  -4.500000E-1	   4.559000E-7	   3.923000E-6
   1.798900E+1	   7.739000E-6	   7.047000E-6	   1.896970E+1	  -4.500000E-1	   4.551000E-7	   3.924000E-6
   1.812400E+1	   7.740000E-6	   7.048000E-6	   1.895980E+1	  -4.500000E-1	   4.544000E-7	   3.924000E-6
   1.824800E+1	   7.739000E-6	   7.050000E-6	   1.894960E+1	  -4.500000E-1	   4.538000E-7	   3.925000E-6
   1.838200E+1	   7.739000E-6	   7.050000E-6	   1.893980E+1	  -4.500000E-1	   4.534000E-7	   3.926000E-6
   1.851600E+1	   7.739000E-6	   7.051000E-6	   1.892960E+1	  -4.500000E-1	   4.531000E-7	   3.927000E-6
   1.863600E+1	   7.740000E-6	   7.051000E-6	   1.891970E+1	  -4.500000E-1	   4.530000E-7	   3.928000E-6
   1.875700E+1	   7.739000E-6	   7.050000E-6	   1.890960E+1	  -4.500000E-1	   4.528000E-7	   3.929000E-6
   1.890400E+1	   7.738000E-6	   7.047000E-6	   1.889980E+1	  -4.500000E-1	   4.523000E-7	   3.930000E-6
   1.905100E+1	   7.737000E-6	   7.042000E-6	   1.888960E+1	  -4.500000E-1	   4.517000E-7	   3.931000E-6
   1.920300E+1	   7.735000E-6	   7.037000E-6	   1.888960E+1	  -4.500000E-1	   4.510000E-7	   3.932000E-6
   1.936600E+1	   7.733000E-6	   7.033000E-6	   1.887980E+1	  -4.500000E-1	   4.506000E-7	   3.931000E-6
   1.950000E+1	   7.732000E-6	   7.030000E-6	   1.886960E+1	  -4.500000E-1	   4.504000E-7	   3.931000E-6
   1.962000E+1	   7.731000E-6	   7.028000E-6	   1.885970E+1	  -4.500000E-1	   4.502000E-7	   3.930000E-6
   1.975400E+1	   7.730000E-6	   7.025000E-6	   1.884960E+1	  -4.500000E-1	   4.499000E-7	   3.929000E-6
   1.987600E+1	   7.729000E-6	   7.024000E-6	   1.883980E+1	  -4.500000E-1	   4.495000E-7	   3.928000E-6
   1.999500E+1	   7.729000E-6	   7.022000E-6	   1.882960E+1	  -4.500000E-1	   4.490000E-7	   3.926000E-6
   2.011600E+1	   7.729000E-6	   7.022000E-6	   1.881980E+1	  -4.500000E-1	   4.486000E-7	   3.925000E-6
   2.024100E+1	   7.729000E-6	   7.022000E-6	   1.880990E+1	  -4.500000E-1	   4.486000E-7	   3.924000E-6
   2.036100E+1	   7.730000E-6	   7.023000E-6	   1.879970E+1	  -4.500000E-1	   4.489000E-7	   3.924000E-6
   2.049400E+1	   7.730000E-6	   7.025000E-6	   1.879000E+1	  -4.500000E-1	   4.493000E-7	   3.925000E-6
   2.065600E+1	   7.730000E-6	   7.029000E-6	   1.879000E+1	  -4.500000E-1	   4.500000E-7	   3.926000E-6
   2.081900E+1	   7.730000E-6	   7.031000E-6	   1.877980E+1	  -4.500000E-1	   4.507000E-7	   3.927000E-6
   2.095100E+1	   7.731000E-6	   7.032000E-6	   1.876990E+1	  -4.500000E-1	   4.518000E-7	   3.928000E-6
   2.110200E+1	   7.732000E-6	   7.033000E-6	   1.875970E+1	  -4.500000E-1	   4.529000E-7	   3.929000E-6
   2.123900E+1	   7.733000E-6	   7.032000E-6	   1.875970E+1	  -4.500000E-1	   4.537000E-7	   3.931000E-6
   2.138900E+1	   7.733000E-6	   7.033000E-6	   1.874990E+1	  -4.500000E-1	   4.540000E-7	   3.932000E-6
   2.152100E+1	   7.733000E-6	   7.033000E-6	   1.873970E+1	  -4.500000E-1	   4.542000E-7	   3.932000E-6
   2.167000E+1	   7.734000E-6	   7.035000E-6	   1.872990E+1	  -4.500000E-1	   4.542000E-7	   3.933000E-6
   2.179100E+1	   7.734000E-6	   7.036000E-6	   1.871970E+1	  -4.500000E-1	   4.539000E-7	   3.933000E-6
   2.192500E+1	   7.733000E-6	   7.037000E-6	   1.870990E+1	  -4.500000E-1	   4.536000E-7	   3.933000E-6
   2.205900E+1	   7.732000E-6	   7.038000E-6	   1.869980E+1	  -4.500000E-1	   4.535000E-7	   3.933000E-6
   2.219700E+1	   7.731000E-6	   7.039000E-6	   1.868980E+1	  -4.500000E-1	   4.534000E-7	   3.933000E-6
   2.231800E+1	   7.729000E-6	   7.039000E-6	   1.867970E+1	  -4.500000E-1	   4.535000E-7	   3.933000E-6
   2.245200E+1	   7.727000E-6	   7.039000E-6	   1.866990E+1	  -4.500000E-1	   4.534000E-7	   3.932000E-6
   2.258700E+1	   7.726000E-6	   7.038000E-6	   1.865970E+1	  -4.500000E-1	   4.532000E-7	   3.931000E-6
   2.270700E+1	   7.724000E-6	   7.038000E-6	   1.864980E+1	  -4.500000E-1	   4.531000E-7	   3.929000E-6
   2.284100E+1	   7.724000E-6	   7.039000E-6	   1.863970E+1	  -4.500000E-1	   4.531000E-7	   3.928000E-6
   2.297700E+1	   7.725000E-6	   7.039000E-6	   1.862980E+1	  -4.500000E-1	   4.533000E-7	   3.928000E-6
   2.310900E+1	   7.727000E-6	   7.040000E-6	   1.861960E+1	  -4.500000E-1	   4.539000E-7	   3.927000E-6
   2.323400E+1	   7.729000E-6	   7.042000E-6	   1.860990E+1	  -4.500000E-1	   4.545000E-7	   3.925000E-6
   2.338300E+1	   7.730000E-6	   7.042000E-6	   1.859960E+1	  -4.500000E-1	   4.549000E-7	   3.924000E-6
   2.354500E+1	   7.731000E-6	   7.041000E-6	   1.858990E+1	  -4.500000E-1	   4.547000E-7	   3.923000E-6
   2.369100E+1	   7.732000E-6	   7.039000E-6	   1.857970E+1	  -4.500000E-1	   4.543000E-7	   3.924000E-6
   2.382700E+1	   7.732000E-6	   7.036000E-6	   1.856980E+1	  -4.500000E-1	   4.539000E-7	   3.924000E-6
   2.396000E+1	   7.731000E-6	   7.033000E-6	   1.855960E+1	  -4.500000E-1	   4.529000E-7	   3.925000E-6
   2.409500E+1	   7.731000E-6	   7.030000E-6	   1.854990E+1	  -4.500000E-1	   4.517000E-7	   3.926000E-6
   2.423300E+1	   7.731000E-6	   7.028000E-6	   1.854000E+1	  -4.500000E-1	   4.505000E-7	   3.927000E-6
   2.435300E+1	   7.731000E-6	   7.028000E-6	   1.852980E+1	  -4.500000E-1	   4.497000E-7	   3.929000E-6
   2.450100E+1	   7.732000E-6	   7.029000E-6	   1.852000E+1	  -4.500000E-1	   4.492000E-7	   3.930000E-6
   2.463700E+1	   7.733000E-6	   7.032000E-6	   1.850980E+1	  -4.500000E-1	   4.488000E-7	   3.931000E-6
   2.477000E+1	   7.734000E-6	   7.035000E-6	   1.850000E+1	  -4.500000E-1	   4.486000E-7	   3.931000E-6
   2.490300E+1	   7.734000E-6	   7.038000E-6	   1.848980E+1	  -4.500000E-1	   4.488000E-7	   3.931000E-6
   2.502400E+1	   7.734000E-6	   7.040000E-6	   1.848000E+1	  -4.500000E-1	   4.490000E-7	   3.931000E-6
   2.515800E+1	   7.734000E-6	   7.043000E-6	   1.846980E+1	  -4.500000E-1	   4.491000E-7	   3.930000E-6
   2.528300E+1	   7.734000E-6	   7.045000E-6	   1.846000E+1	  -4.500000E-1	   4.492000E-7	   3.929000E-6
   2.540400E+1	   7.734000E-6	   7.048000E-6	   1.844980E+1	  -4.500000E-1	   4.493000E-7	   3.928000E-6
   2.553700E+1	   7.734000E-6	   7.051000E-6	   1.844000E+1	  -4.500000E-1	   4.498000E-7	   3.927000E-6
   2.567000E+1	   7.735000E-6	   7.053000E-6	   1.842980E+1	  -4.500000E-1	   4.508000E-7	   3.926000E-6
   2.583300E+1	   7.734000E-6	   7.054000E-6	   1.842980E+1	  -4.500000E-1	   4.518000E-7	   3.925000E-6
   2.598100E+1	   7.734000E-6	   7.054000E-6	   1.842000E+1	  -4.500000E-1	   4.526000E-7	   3.924000E-6
   2.612700E+1	   7.733000E-6	   7.051000E-6	   1.840980E+1	  -4.500000E-1	   4.527000E-7	   3.923000E-6
   2.626700E+1	   7.731000E-6	   7.049000E-6	   1.840980E+1	  -4.500000E-1	   4.526000E-7	   3.922000E-6
   2.640200E+1	   7.730000E-6	   7.047000E-6	   1.840000E+1	  -4.500000E-1	   4.522000E-7	   3.922000E-6
   2.653500E+1	   7.729000E-6	   7.046000E-6	   1.838980E+1	  -4.500000E-1	   4.520000E-7	   3.921000E-6
   2.667000E+1	   7.728000E-6	   7.045000E-6	   1.838000E+1	  -4.500000E-1	   4.522000E-7	   3.922000E-6
   2.678700E+1	   7.727000E-6	   7.046000E-6	   1.836980E+1	  -4.500000E-1	   4.531000E-7	   3.922000E-6
   2.693500E+1	   7.726000E-6	   7.047000E-6	   1.836980E+1	  -4.500000E-1	   4.540000E-7	   3.922000E-6
   2.708400E+1	   7.726000E-6	   7.050000E-6	   1.835990E+1	  -4.500000E-1	   4.543000E-7	   3.923000E-6
   2.726300E+1	   7.725000E-6	   7.053000E-6	   1.834980E+1	  -4.500000E-1	   4.542000E-7	   3.923000E-6
   2.739700E+1	   7.724000E-6	   7.055000E-6	   1.833990E+1	  -4.500000E-1	   4.536000E-7	   3.923000E-6
   2.752900E+1	   7.724000E-6	   7.057000E-6	   1.832970E+1	  -4.500000E-1	   4.529000E-7	   3.924000E-6
   2.766200E+1	   7.724000E-6	   7.058000E-6	   1.831990E+1	  -4.500000E-1	   4.521000E-7	   3.924000E-6
   2.779500E+1	   7.724000E-6	   7.059000E-6	   1.830980E+1	  -4.500000E-1	   4.515000E-7	   3.924000E-6
   2.792700E+1	   7.724000E-6	   7.058000E-6	   1.829990E+1	  -4.500000E-1	   4.512000E-7	   3.924000E-6
   2.805900E+1	   7.723000E-6	   7.058000E-6	   1.828980E+1	  -4.500000E-1	   4.510000E-7	   3.925000E-6
   2.819700E+1	   7.723000E-6	   7.056000E-6	   1.827990E+1	  -4.500000E-1	   4.510000E-7	   3.925000E-6
   2.832700E+1	   7.723000E-6	   7.055000E-6	   1.826970E+1	  -4.500000E-1	   4.509000E-7	   3.926000E-6
   2.844800E+1	   7.723000E-6	   7.053000E-6	   1.825980E+1	  -4.500000E-1	   4.507000E-7	   3.928000E-6
   2.859400E+1	   7.722000E-6	   7.050000E-6	   1.825980E+1	  -4.500000E-1	   4.505000E-7	   3.928000E-6
   2.874000E+1	   7.721000E-6	   7.048000E-6	   1.825000E+1	  -4.500000E-1	   4.503000E-7	   3.928000E-6
   2.891400E+1	   7.721000E-6	   7.046000E-6	   1.823980E+1	  -4.500000E-1	   4.502000E-7	   3.928000E-6
   2.904600E+1	   7.720000E-6	   7.045000E-6	   1.823000E+1	  -4.500000E-1	   4.502000E-7	   3.927000E-6
   2.918600E+1	   7.721000E-6	   7.045000E-6	   1.821990E+1	  -4.500000E-1	   4.502000E-7	   3.926000E-6
   2.933300E+1	   7.721000E-6	   7.046000E-6	   1.821000E+1	  -4.500000E-1	   4.501000E-7	   3.926000E-6
